iter	RMSE
0	4.827496064
1	4.746000652
2	4.665299739
3	4.586242315
4	4.508653428
5	4.432632566
6	4.357688584
7	4.283928564
8	4.21110971
9	4.139932979
10	4.069881105
11	4.000960772
12	3.93319421
13	3.866633013
14	3.801455469
15	3.737563304
16	3.674592232
17	3.612793274
18	3.552122416
19	3.492211035
20	3.433042237
21	3.375749279
22	3.319469047
23	3.26371582
24	3.208697792
25	3.155025057
26	3.101894732
27	3.049699613
28	2.99828588
29	2.947878165
30	2.898416041
31	2.849640204
32	2.801883805
33	2.75514842
34	2.709025482
35	2.663729256
36	2.619296123
37	2.575596292
38	2.532628169
39	2.490425288
40	2.448766006
41	2.407788506
42	2.36779454
43	2.328555699
44	2.289990894
45	2.252023205
46	2.214720217
47	2.178115519
48	2.142133349
49	2.106762963
50	2.072221173
51	2.038083763
52	2.004254544
53	1.971327797
54	1.93890033
55	1.907219318
56	1.875835479
57	1.845153435
58	1.815012915
59	1.785454446
60	1.756344198
61	1.728046941
62	1.699930093
63	1.672347556
64	1.645166346
65	1.618546157
66	1.592983553
67	1.56707563
68	1.54200289
69	1.517130508
70	1.493388934
71	1.469610236
72	1.446253898
73	1.423434477
74	1.400886845
75	1.378725056
76	1.357187645
77	1.336039041
78	1.315378489
79	1.295334012
80	1.275152036
81	1.255630192
82	1.236229079
83	1.217090065
84	1.198539127
85	1.180228766
86	1.16197307
87	1.144484402
88	1.126959879
89	1.109773419
90	1.092907732
91	1.076241824
92	1.06008137
93	1.044284547
94	1.02908953
95	1.013916833
96	0.9990114683
97	0.9843403269
98	0.9697294177
99	0.9556791861
100	0.9419638582
101	0.9281628889
102	0.9146517257
103	0.90151565
104	0.8887422692
105	0.8758742891
106	0.8633543512
107	0.851153829
108	0.8393520149
109	0.8279653541
110	0.8166715732
111	0.8058860971
112	0.79506302
113	0.7842088602
114	0.7739708034
115	0.7635902071
116	0.7534717284
117	0.7435353701
118	0.7338491579
119	0.724218585
120	0.7147541353
121	0.7056323094
122	0.6966742103
123	0.6883903044
124	0.6802913261
125	0.6719915698
126	0.6635778814
127	0.655368726
128	0.6475912028
129	0.6402201327
130	0.6326972052
131	0.62529394
132	0.6178287914
133	0.6104885526
134	0.6033989564
135	0.5964885915
136	0.5898110827
137	0.5830275515
138	0.5770886916
139	0.5708556639
140	0.5650007903
141	0.5592653346
142	0.5532355495
143	0.5473735901
144	0.541976693
145	0.5360372398
146	0.5306260986
147	0.5252596907
148	0.5201479274
149	0.5150284445
150	0.5104697075
151	0.5053681637
152	0.5005811947
153	0.4962122794
154	0.4917680647
155	0.4873364308
156	0.4828417346
157	0.4791885916
158	0.4751754423
159	0.4712074176
160	0.4673047772
161	0.463967727
162	0.4601208263
163	0.4563235335
164	0.4525650706
165	0.4491682331
166	0.4456399394
167	0.442453895
168	0.4390360946
169	0.4359734026
170	0.4328981588
171	0.4295231296
172	0.4265205027
173	0.4241457385
174	0.4213687066
175	0.4185898196
176	0.4158327543
177	0.4131319716
178	0.4103167224
179	0.4078796373
180	0.4053510673
181	0.4031145285
182	0.40049122
183	0.3983062625
184	0.3965103655
185	0.3942584529
186	0.3925549929
187	0.3901771822
188	0.3880581936
189	0.385986787
190	0.3839800507
191	0.3819863921
192	0.3798776445
193	0.3781419007
194	0.3761629079
195	0.3745081117
196	0.3728141677
197	0.3710329521
198	0.3694088876
199	0.367682391
200	0.3659994782
201	0.3641951878
202	0.3624302802
203	0.3608889979
204	0.3596117529
205	0.3583041557
206	0.3570743851
207	0.3557073867
208	0.3545384452
209	0.3531064387
210	0.3517406914
211	0.3505507924
212	0.3493220704
213	0.3482436279
214	0.3470473224
215	0.3459448869
216	0.345215093
217	0.3441829164
218	0.3431673363
219	0.3420253
220	0.3409144363
221	0.3400813469
222	0.3391897277
223	0.3381882917
224	0.3372054189
225	0.336403624
226	0.335613644
227	0.3347557348
228	0.3339700411
229	0.333151251
230	0.332266385
231	0.3313825861
232	0.3304811118
233	0.3300009909
234	0.3291887851
235	0.3283005462
236	0.327516971
237	0.3268149774
238	0.326487993
239	0.3259789589
240	0.3254083034
241	0.3247970612
242	0.3242402805
243	0.3235142444
244	0.3228951457
245	0.3222380292
246	0.3219506941
247	0.3213436509
248	0.3210922698
249	0.3204910613
250	0.3199410843
251	0.3194204009
252	0.3188344752
253	0.318203814
254	0.3177130325
255	0.3170899997
256	0.3164455441
257	0.3158335284
258	0.3154244195
259	0.315023465
260	0.3146400422
261	0.3140700019
262	0.3135518936
263	0.3130422903
264	0.3125969651
265	0.3120361781
266	0.3115646719
267	0.3110948816
268	0.3105756825
269	0.3101110941
270	0.3098375549
271	0.3094122181
272	0.3091626808
273	0.3086853505
274	0.3082706867
275	0.3078906665
276	0.3074653471
277	0.3069822107
278	0.306651562
279	0.3061650094
280	0.3058231497
281	0.3054581394
282	0.3051539157
283	0.3046994572
284	0.3043682264
285	0.3040542472
286	0.303804855
287	0.3034931372
288	0.303144157
289	0.3030656781
290	0.3027485339
291	0.302533345
292	0.3021833156
293	0.3018845295
294	0.3015266658
295	0.3011301557
296	0.3008655837
297	0.3006468648
298	0.3003023557
299	0.3000073972
300	0.2996916733
301	0.2993970604
302	0.2991856958
303	0.2989865338
304	0.2987130413
305	0.2984345117
306	0.298173712
307	0.2978753711
308	0.2975987603
309	0.2973284989
310	0.2970254236
311	0.2966604724
312	0.296285213
313	0.2961030762
314	0.2959489816
315	0.2956753591
316	0.2954703635
317	0.2952963685
318	0.2949450473
319	0.2946534834
320	0.2946155363
321	0.2944051841
322	0.2942455834
323	0.2940073862
324	0.2938301021
325	0.2936058322
326	0.2934541115
327	0.2932837601
328	0.2930245842
329	0.2927991688
330	0.2925898736
331	0.2924035929
332	0.2922554295
333	0.2921577255
334	0.2920021831
335	0.2919814891
336	0.2918533329
337	0.2914678339
338	0.2912361943
339	0.2910865236
340	0.2908268947
341	0.2906444627
342	0.2903132117
343	0.2900897577
344	0.2899074903
345	0.2896613707
346	0.2893912401
347	0.2891719915
348	0.2890295884
349	0.2888612398
350	0.2886552976
351	0.2886211763
352	0.2886084018
353	0.2883666824
354	0.2882114414
355	0.2880080227
356	0.2877622392
357	0.2875748105
358	0.2873846867
359	0.2871741856
360	0.286965699
361	0.2868199891
362	0.2868055704
363	0.2866700353
364	0.2865179635
365	0.286377008
366	0.2863644403
367	0.2861502216
368	0.2859873103
369	0.2857195141
370	0.2855204713
371	0.2852899365
372	0.2851651904
373	0.2850073481
374	0.2848678297
375	0.2847903362
376	0.2847241873
377	0.2845519103
378	0.2844721142
379	0.2842733903
380	0.2840493525
381	0.2837826627
382	0.2835578249
383	0.2833901204
384	0.2832673797
385	0.2830916642
386	0.282950392
387	0.28278451
388	0.2826268749
389	0.2823546619
390	0.2822396126
391	0.2821077914
392	0.2819576065
393	0.2818428644
394	0.281682176
395	0.2815275927
396	0.2813061313
397	0.2811833534
398	0.2810243234
399	0.2808648377
400	0.2807368101
401	0.2804936765
402	0.2803367812
403	0.2801988074
404	0.2800744037
405	0.2799895394
406	0.2797888483
407	0.279699367
408	0.2794560557
409	0.2793118932
410	0.2790931806
411	0.2790022945
412	0.2787902636
413	0.2786941668
414	0.2786229907
415	0.2785035214
416	0.2782783856
417	0.2782222561
418	0.2780694991
419	0.2779388333
420	0.2778141517
421	0.2775901521
422	0.2774461179
423	0.2772960146
424	0.2771455707
425	0.2770174426
426	0.2769601378
427	0.2769033078
428	0.276761592
429	0.2766439232
430	0.2766412049
431	0.27638809
432	0.2762265848
433	0.2760757167
434	0.2758984801
435	0.2757372873
436	0.2755987329
437	0.275524295
438	0.2753783195
439	0.2752749777
440	0.275052177
441	0.2748935583
442	0.2747210285
443	0.2745375638
444	0.27449164
445	0.2743954082
446	0.2742139048
447	0.2741424745
448	0.2740516481
449	0.2739152712
450	0.2737625346
451	0.2736199339
452	0.2734124457
453	0.273310747
454	0.2732306005
455	0.2730705826
456	0.2729125185
457	0.2727716975
458	0.2726352139
459	0.2725095299
460	0.2724032523
461	0.2722759621
462	0.2721862774
463	0.2720896371
464	0.2719761824
465	0.2718801482
466	0.2717092085
467	0.2716268186
468	0.2715201474
469	0.2714311987
470	0.2712770288
471	0.2711566567
472	0.2710332107
473	0.270934365
474	0.2708473579
475	0.270661734
476	0.2705543047
477	0.2704294281
478	0.2703078523
479	0.2701519461
480	0.270107146
481	0.2699612888
482	0.2698424878
483	0.269750271
484	0.2696389438
485	0.2694249268
486	0.269334547
487	0.269200036
488	0.2690382829
489	0.2688990605
490	0.268823294
491	0.2687297985
492	0.2686289698
493	0.2684504435
494	0.2683117797
495	0.2682185491
496	0.2681059851
497	0.2679355593
498	0.2678386941
499	0.2677671391
500	0.2676304102
501	0.2674877796
502	0.2673712828
503	0.2673700479
504	0.2671606533
505	0.2670143771
506	0.2668615558
507	0.2667727612
508	0.2665833692
509	0.2664931302
510	0.2664072831
511	0.2662641986
512	0.2661784469
513	0.2660319172
514	0.2659651928
515	0.2658636512
516	0.2657670639
517	0.2655871962
518	0.2655050266
519	0.2653527137
520	0.2652308241
521	0.2651831981
522	0.265072539
523	0.2649839805
524	0.2649461546
525	0.2648269076
526	0.2647766781
527	0.2646994637
528	0.2646371005
529	0.2645031857
530	0.2644197773
531	0.2643851737
532	0.2642145894
533	0.2641671424
534	0.2640444283
535	0.2639502084
536	0.2637962669
537	0.2637415582
538	0.263590806
539	0.2634773336
540	0.2633059489
541	0.263206389
542	0.2630301138
543	0.2629521909
544	0.262839026
545	0.2627554742
546	0.262702562
547	0.2626217924
548	0.262547664
549	0.2624784157
550	0.2623640014
551	0.2622562465
552	0.2621944978
553	0.2621121289
554	0.2619261788
555	0.261845059
556	0.2617318532
557	0.2616150797
558	0.2615419113
559	0.2614615917
560	0.2613878876
561	0.2613086682
562	0.2612123445
563	0.2611366331
564	0.2610144308
565	0.2609178847
566	0.2607842884
567	0.2606879827
568	0.2606268436
569	0.2605807061
570	0.2604904137
571	0.2604008636
572	0.2603011005
573	0.260183916
574	0.2600913319
575	0.2599898676
576	0.259903339
577	0.2598424671
578	0.2597315107
579	0.2595702065
580	0.259454919
581	0.2593848481
582	0.2592241913
583	0.259095072
584	0.2589782115
585	0.2588991875
586	0.2588299757
587	0.2586808816
588	0.2586279636
589	0.2585643914
590	0.258449716
591	0.2583760513
592	0.2582923865
593	0.2581845597
594	0.2580438987
595	0.2579493347
596	0.2578338181
597	0.257713488
598	0.2576683817
599	0.2575669037
600	0.2575048081
601	0.2574130257
602	0.2572669278
603	0.2571752673
604	0.2570413146
605	0.2569369221
606	0.2568245242
607	0.2566522206
608	0.2565312412
609	0.2564242904
610	0.2563155423
611	0.2562154944
612	0.2561069276
613	0.2559844982
614	0.2558425808
615	0.2557057465
616	0.2556509861
617	0.255566282
618	0.2554363219
619	0.2553326708
620	0.2552104889
621	0.2551367592
622	0.2550204882
623	0.2548788716
624	0.2548056879
625	0.2547158475
626	0.2546320789
627	0.2545115532
628	0.2543759162
629	0.254246738
630	0.2541732882
631	0.254064032
632	0.2539326451
633	0.2538004801
634	0.25369847
635	0.2536194378
636	0.2535149872
637	0.2534334805
638	0.2532896206
639	0.2531832664
640	0.2531096523
641	0.2530259234
642	0.2529261816
643	0.252835357
644	0.2527597315
645	0.2526547497
646	0.2525799289
647	0.2524944287
648	0.2524036428
649	0.2523325107
650	0.2522428864
651	0.2521574935
652	0.2520456922
653	0.2519550328
654	0.2518788983
655	0.2518271827
656	0.2516774273
657	0.2515908585
658	0.2514857534
659	0.251420879
660	0.251299782
661	0.2512348504
662	0.2511498397
663	0.2510410645
664	0.2509005543
665	0.2508261799
666	0.2506933534
667	0.2506293707
668	0.2506039639
669	0.2504846494
670	0.2503792251
671	0.2502805117
672	0.2502195393
673	0.2501529191
674	0.2500797002
675	0.2500040557
676	0.2499123102
677	0.2498137386
678	0.249718583
679	0.2496646855
680	0.2495762798
681	0.2495051794
682	0.2494488174
683	0.2493661005
684	0.2492024326
685	0.2491139751
686	0.2490210098
687	0.2489336864
688	0.2488186797
689	0.2487448788
690	0.2486988238
691	0.24860379
692	0.248523341
693	0.2484484644
694	0.248377725
695	0.2482704838
696	0.2481451766
697	0.2480240807
698	0.2479528001
699	0.2479162607
700	0.2478351743
701	0.2477717688
702	0.2477074649
703	0.2476128049
704	0.2474820022
705	0.2473856264
706	0.2473391019
707	0.2472892695
708	0.2472144781
709	0.2471489155
710	0.2471005289
711	0.2469956763
712	0.2469143363
713	0.2467816566
714	0.2466518708
715	0.2465463861
716	0.2464779954
717	0.2464050014
718	0.2463373433
719	0.2462334459
720	0.2461556817
721	0.2460681391
722	0.2459405205
723	0.245831836
724	0.2457504925
725	0.2456549342
726	0.2455810737
727	0.2455050339
728	0.2454134825
729	0.2453389287
730	0.245244837
731	0.2451450233
732	0.245043593
733	0.2449689495
734	0.2448954701
735	0.2448048183
736	0.2447069604
737	0.2446485864
738	0.244594809
739	0.2444976538
740	0.2444119998
741	0.244328998
742	0.2441604994
743	0.2440789994
744	0.2440105604
745	0.2439617697
746	0.2438923291
747	0.2437811288
748	0.243755948
749	0.2436604503
750	0.2435781622
751	0.2435116353
752	0.243445206
753	0.2433910795
754	0.2432957478
755	0.243237244
756	0.2431568452
757	0.2430752873
758	0.2430159073
759	0.2429153217
760	0.2428716974
761	0.242809524
762	0.2427792706
763	0.242707474
764	0.2426063569
765	0.2425451306
766	0.2424677592
767	0.2424422098
768	0.2423602731
769	0.2423358506
770	0.2422517156
771	0.2422222417
772	0.242136436
773	0.2420702115
774	0.2419750979
775	0.2419307733
776	0.2418217309
777	0.2417707892
778	0.2416596033
779	0.241555394
780	0.2414874091
781	0.2414304994
782	0.2413797769
783	0.2413505429
784	0.2412883919
785	0.2411873089
786	0.2410701372
787	0.2410036196
788	0.2409767033
789	0.2408600714
790	0.2408021264
791	0.2407352852
792	0.2406421251
793	0.2405863256
794	0.2405461102
795	0.2404539055
796	0.2404193161
797	0.2403574623
798	0.2402683179
799	0.2401742575
800	0.2400756249
801	0.2400101521
802	0.2399660147
803	0.2398871744
804	0.2397902136
805	0.2397289287
806	0.2396648234
807	0.2395568954
808	0.2394887379
809	0.2394141193
810	0.2393298221
811	0.2392374613
812	0.2391898139
813	0.2391313538
814	0.2390734779
815	0.2390128357
816	0.2389620273
817	0.2388224099
818	0.2387717144
819	0.2387121604
820	0.2386712059
821	0.2386216627
822	0.2385329322
823	0.2384510511
824	0.2383906936
825	0.2383536742
826	0.2382939242
827	0.2382521007
828	0.2382219253
829	0.2381675472
830	0.2381151044
831	0.2380523424
832	0.2379421546
833	0.2378505744
834	0.2377884291
835	0.2377415927
836	0.2376445978
837	0.2375834207
838	0.2375206614
839	0.2374919391
840	0.2374298457
841	0.2373796926
842	0.2372990498
843	0.2372511872
844	0.2371681611
845	0.2371151826
846	0.2370395224
847	0.2369410327
848	0.2368502196
849	0.2368021845
850	0.2367184778
851	0.2366727247
852	0.2365887984
853	0.236555896
854	0.2365018962
855	0.2364230978
856	0.2363380416
857	0.2362625033
858	0.2361526674
859	0.2360834801
860	0.2360093837
861	0.2359533564
862	0.2358546977
863	0.2358036074
864	0.2357166455
865	0.2355911165
866	0.2355093153
867	0.2354429473
868	0.2353983581
869	0.2353422249
870	0.2352959823
871	0.2352129477
872	0.2351687597
873	0.2351088437
874	0.2350605341
875	0.2350001968
876	0.234914876
877	0.2348182563
878	0.2347647776
879	0.2347144535
880	0.2346412699
881	0.2345962268
882	0.2345090434
883	0.2343835603
884	0.2343239513
885	0.2342597936
886	0.2341969225
887	0.2341262877
888	0.2341052695
889	0.2340698456
890	0.2340011833
891	0.2339413365
892	0.2338822219
893	0.2338478281
894	0.2337596224
895	0.233653593
896	0.2335702451
897	0.2335262653
898	0.2334308413
899	0.2333388501
900	0.2332849721
901	0.2331817526
902	0.2331341501
903	0.2330526962
904	0.2329899673
905	0.2329553517
906	0.2328800576
907	0.2328441436
908	0.2327690219
909	0.2327117673
910	0.2326534256
911	0.2325830766
912	0.2325351319
913	0.2324774309
914	0.2324382595
915	0.2323744597
916	0.232346847
917	0.2322619132
918	0.2322319636
919	0.2321983957
920	0.2321678849
921	0.2320942272
922	0.232069032
923	0.232004503
924	0.2319370057
925	0.2318671837
926	0.2318232262
927	0.2317575063
928	0.2317073921
929	0.2316712452
930	0.2316231114
931	0.2315636443
932	0.2314957763
933	0.2314509258
934	0.2314026435
935	0.231339881
936	0.2312608564
937	0.2311911828
938	0.2311596319
939	0.2311090245
940	0.2310628584
941	0.2310130105
942	0.2309268817
943	0.2308483988
944	0.2307666608
945	0.2307160806
946	0.2306508963
947	0.2305757147
948	0.2304899709
949	0.2303979706
950	0.2303492291
951	0.2303052424
952	0.2302324004
953	0.2301624085
954	0.2301358811
955	0.2300121603
956	0.2299296084
957	0.2298852936
958	0.229853152
959	0.2297881146
960	0.2297126276
961	0.2296711354
962	0.2295939575
963	0.2295124669
964	0.2294632604
965	0.2293943694
966	0.2293292122
967	0.2292803922
968	0.2292497316
969	0.229160877
970	0.2290774887
971	0.2290406278
972	0.2289808453
973	0.2289498193
974	0.2289224574
975	0.2288498388
976	0.2287535323
977	0.2286791665
978	0.2285522768
979	0.228510505
980	0.228434013
981	0.2283904211
982	0.2283501996
983	0.2283038406
984	0.2282356275
985	0.2281885209
986	0.2281418762
987	0.2281282392
988	0.2280212936
989	0.2279151603
990	0.2278634966
991	0.2277918999
992	0.2277510702
993	0.2277126792
994	0.2276423147
995	0.2275538485
996	0.2274851135
997	0.2273790644
998	0.2273509619
999	0.2272476685
