iter	Passed	Remaining
156	2018	10838
157	2023	10785
158	2025	10712
159	2039	10709
160	2054	10705
161	2068	10697
162	2082	10691
163	2096	10684
164	2110	10679
165	2127	10689
166	2139	10671
167	2140	10600
168	2155	10597
169	2161	10551
170	2175	10547
171	2190	10544
172	2205	10541
173	2219	10536
174	2234	10535
175	2248	10527
176	2263	10524
177	2279	10525
178	2283	10473
179	2300	10478
180	2306	10437
181	2320	10429
182	2333	10418
183	2349	10417
184	2363	10409
185	2378	10407
186	2393	10407
187	2413	10426
188	2417	10372
189	2422	10325
190	2438	10328
191	2452	10321
192	2459	10286
193	2473	10276
194	2487	10267
195	2502	10264
196	2516	10258
197	2531	10253
198	2533	10196
199	2547	10189
200	2562	10185
201	2575	10176
202	2590	10170
203	2605	10165
204	2618	10155
205	2633	10149
206	2636	10099
207	2650	10093
208	2666	10090
209	2667	10035
210	2681	10026
211	2696	10024
212	2711	10018
213	2725	10010
214	2741	10009
215	2760	10020
216	2777	10020
217	2796	10031
218	2814	10038
219	2834	10050
220	2855	10064
221	2872	10065
222	2895	10088
223	2912	10089
224	2933	10105
225	2954	10119
226	2957	10071
227	2978	10083
228	3003	10111
229	3006	10064
230	3027	10077
231	3048	10090
232	3069	10103
233	3089	10113
234	3109	10121
235	3128	10127
236	3145	10127
237	3165	10135
238	3187	10148
239	3210	10167
240	3233	10183
241	3261	10216
242	3284	10233
243	3295	10211
244	3321	10234
245	3351	10272
246	3377	10296
247	3402	10315
248	3420	10315
249	3437	10313
250	3454	10308
251	3470	10301
252	3472	10252
253	3473	10202
254	3488	10191
255	3492	10149
256	3507	10139
257	3524	10135
258	3542	10136
259	3559	10130
260	3574	10121
261	3590	10114
262	3609	10115
263	3628	10115
264	3643	10105
265	3658	10096
266	3673	10085
267	3689	10076
268	3705	10069
269	3721	10061
270	3736	10051
271	3751	10041
272	3765	10027
273	3780	10016
274	3795	10006
275	3810	9995
276	3826	9987
277	3842	9980
278	3858	9971
279	3874	9963
280	3889	9951
281	3904	9940
282	3919	9930
283	3934	9920
284	3948	9907
285	3966	9903
286	3969	9862
287	3990	9866
288	4008	9861
289	4024	9853
290	4042	9849
291	4058	9840
292	4073	9829
293	4089	9821
294	4091	9778
295	4107	9768
296	4123	9760
297	4145	9765
298	4165	9765
299	4184	9763
300	4203	9761
301	4219	9751
302	4238	9749
303	4253	9737
304	4254	9695
305	4256	9654
306	4270	9639
307	4286	9631
308	4303	9624
309	4320	9615
310	4336	9607
311	4352	9598
312	4368	9588
313	4383	9576
314	4398	9564
315	4412	9551
316	4427	9539
317	4442	9527
318	4460	9521
319	4485	9532
320	4508	9537
321	4528	9534
322	4545	9528
323	4562	9519
324	4579	9511
325	4595	9501
326	4597	9461
327	4612	9449
328	4627	9437
329	4644	9430
330	4660	9420
331	4678	9413
332	4696	9407
333	4717	9407
334	4736	9402
335	4752	9392
336	4769	9383
337	4788	9378
338	4803	9366
339	4820	9357
340	4840	9354
341	4857	9345
342	4880	9348
343	4895	9335
344	4915	9332
345	4936	9331
346	4955	9325
347	4976	9323
348	4992	9312
349	5012	9308
350	5031	9303
351	5050	9296
352	5074	9301
353	5092	9293
354	5111	9287
355	5135	9289
356	5153	9282
357	5179	9288
358	5197	9280
359	5218	9278
360	5238	9272
361	5255	9262
362	5271	9251
363	5288	9240
364	5303	9226
365	5318	9212
366	5334	9201
367	5349	9186
368	5365	9175
369	5382	9165
370	5398	9152
371	5414	9140
372	5433	9132
373	5435	9097
374	5451	9085
375	5474	9085
376	5490	9072
377	5497	9045
378	5515	9038
379	5533	9029
380	5553	9022
381	5575	9020
382	5593	9010
383	5616	9010
384	5634	9000
385	5652	8991
386	5671	8983
387	5687	8970
388	5702	8957
389	5720	8947
390	5735	8933
391	5751	8920
392	5766	8906
393	5782	8893
394	5802	8886
395	5818	8874
396	5834	8862
397	5851	8850
398	5868	8839
399	5883	8825
400	5902	8817
401	5917	8802
402	5931	8786
403	5946	8771
404	5962	8760
405	5980	8749
406	5999	8741
407	6015	8727
408	6030	8714
409	6048	8703
410	6065	8691
411	6080	8677
412	6095	8663
413	6111	8650
414	6126	8636
415	6141	8621
416	6156	8607
417	6171	8593
418	6186	8578
419	6202	8565
420	6219	8554
421	6237	8543
422	6240	8512
423	6256	8499
424	6274	8488
425	6289	8473
426	6306	8462
427	6322	8449
428	6338	8436
429	6354	8423
430	6370	8409
431	6385	8395
432	6399	8379
433	6413	8363
434	6427	8348
435	6442	8333
436	6456	8318
437	6470	8302
438	6484	8286
439	6500	8273
440	6516	8260
441	6532	8246
442	6547	8232
443	6562	8217
444	6577	8203
445	6593	8189
446	6608	8175
447	6622	8159
448	6635	8143
449	6650	8128
450	6665	8114
451	6680	8099
452	6695	8085
453	6711	8071
454	6727	8057
455	6742	8043
456	6757	8029
457	6771	8013
458	6786	7998
459	6802	7985
460	6818	7972
461	6833	7958
462	6849	7944
463	6866	7932
464	6881	7917
465	6897	7904
466	6912	7889
467	6927	7875
468	6942	7860
469	6957	7845
470	6971	7830
471	6987	7815
472	7002	7801
473	7016	7786
474	7031	7771
475	7047	7758
476	7063	7744
477	7080	7732
478	7098	7720
479	7118	7711
480	7137	7700
481	7157	7692
482	7175	7680
483	7191	7667
484	7206	7652
485	7222	7638
486	7237	7624
487	7253	7609
488	7268	7595
489	7284	7581
490	7300	7567
491	7315	7553
492	7329	7538
493	7344	7523
494	7361	7509
495	7376	7495
496	7390	7480
497	7405	7464
498	7420	7450
499	7436	7436
500	7452	7422
501	7471	7411
502	7489	7400
503	7506	7387
504	7523	7374
505	7545	7366
506	7562	7353
507	7580	7341
508	7603	7334
509	7623	7324
510	7642	7313
511	7661	7302
512	7678	7289
513	7681	7263
514	7702	7253
515	7718	7239
516	7741	7232
517	7764	7224
518	7784	7214
519	7805	7205
520	7823	7192
521	7845	7183
522	7859	7167
523	7874	7152
524	7889	7138
525	7904	7123
526	7919	7108
527	7934	7092
528	7950	7078
529	7965	7063
530	7981	7049
531	7996	7034
532	8011	7019
533	8026	7004
534	8041	6989
535	8055	6973
536	8071	6959
537	8085	6943
538	8101	6928
539	8117	6914
540	8135	6902
541	8153	6890
542	8171	6877
543	8186	6862
544	8204	6849
545	8219	6834
546	8234	6819
547	8250	6805
548	8265	6790
549	8280	6775
550	8289	6754
551	8304	6739
552	8319	6725
553	8335	6710
554	8351	6695
555	8368	6682
556	8383	6667
557	8399	6653
558	8414	6638
559	8431	6625
560	8447	6610
561	8463	6596
562	8479	6582
563	8494	6566
564	8510	6552
565	8526	6537
566	8541	6522
567	8557	6508
568	8572	6493
569	8587	6477
570	8600	6462
571	8615	6446
572	8630	6431
573	8644	6415
574	8660	6400
575	8676	6387
576	8692	6372
577	8709	6358
578	8724	6343
579	8740	6329
580	8757	6315
581	8772	6300
582	8789	6286
583	8804	6271
584	8821	6257
585	8836	6242
586	8851	6227
587	8867	6213
588	8884	6199
589	8902	6186
590	8918	6171
591	8935	6158
592	8950	6143
593	8966	6128
594	8984	6115
595	9001	6101
596	9015	6085
597	9030	6070
598	9045	6055
599	9061	6041
600	9076	6025
601	9091	6010
602	9106	5995
603	9120	5979
604	9136	5965
605	9152	5950
606	9167	5935
607	9183	5920
608	9199	5906
609	9214	5891
610	9234	5879
611	9252	5866
612	9268	5851
613	9282	5835
614	9298	5821
615	9313	5805
616	9327	5790
617	9342	5774
618	9357	5759
619	9371	5743
620	9386	5728
621	9399	5712
622	9414	5697
623	9429	5681
624	9444	5666
625	9459	5651
626	9474	5636
627	9489	5621
628	9504	5605
629	9520	5591
630	9535	5576
631	9552	5562
632	9569	5548
633	9584	5533
634	9599	5517
635	9614	5502
636	9628	5486
637	9643	5471
638	9658	5456
639	9675	5442
640	9689	5426
641	9705	5412
642	9720	5396
643	9735	5381
644	9750	5366
645	9766	5351
646	9780	5336
647	9796	5321
648	9811	5306
649	9827	5291
650	9841	5275
651	9856	5260
652	9871	5245
653	9887	5230
654	9901	5215
655	9916	5200
656	9932	5185
657	9947	5170
658	9963	5155
659	9979	5140
660	9993	5125
661	10008	5109
662	10022	5094
663	10040	5080
664	10055	5065
665	10070	5050
666	10085	5035
667	10100	5019
668	10114	5004
669	10130	4989
670	10145	4974
671	10160	4959
672	10176	4944
673	10192	4929
674	10207	4914
675	10224	4900
676	10239	4885
677	10253	4869
678	10268	4854
679	10282	4838
680	10297	4823
681	10313	4808
682	10328	4793
683	10343	4778
684	10358	4763
685	10373	4748
686	10388	4733
687	10402	4717
688	10416	4701
689	10432	4686
690	10447	4672
691	10462	4656
692	10476	4641
693	10492	4626
694	10507	4611
695	10521	4595
696	10536	4580
697	10552	4565
698	10567	4550
699	10583	4535
700	10601	4521
701	10615	4506
702	10631	4491
703	10646	4476
704	10663	4461
705	10676	4446
706	10691	4430
707	10707	4416
708	10729	4403
709	10747	4389
710	10762	4374
711	10777	4359
712	10791	4343
713	10807	4328
714	10823	4314
715	10838	4299
716	10854	4284
717	10868	4268
718	10884	4253
719	10897	4238
720	10913	4223
721	10929	4208
722	10944	4193
723	10960	4178
724	10975	4163
725	10989	4147
726	11005	4132
727	11020	4117
728	11036	4102
729	11052	4088
730	11069	4073
731	11085	4058
732	11101	4043
733	11116	4028
734	11132	4013
735	11146	3998
736	11161	3983
737	11177	3968
738	11193	3953
739	11211	3939
740	11227	3924
741	11243	3909
742	11258	3894
743	11272	3878
744	11287	3863
745	11303	3848
746	11319	3833
747	11335	3818
748	11351	3804
749	11365	3788
750	11380	3773
751	11393	3757
752	11407	3741
753	11423	3727
754	11439	3712
755	11453	3696
756	11468	3681
757	11482	3666
758	11498	3650
759	11513	3635
760	11527	3620
761	11541	3604
762	11557	3590
763	11573	3574
764	11587	3559
765	11604	3544
766	11620	3529
767	11634	3514
768	11649	3499
769	11665	3484
770	11679	3469
771	11695	3454
772	11710	3438
773	11727	3424
774	11742	3408
775	11758	3394
776	11773	3378
777	11788	3363
778	11802	3348
779	11818	3333
780	11834	3318
781	11849	3303
782	11864	3288
783	11879	3272
784	11894	3257
785	11909	3242
786	11923	3227
787	11938	3211
788	11952	3196
789	11966	3181
790	11981	3165
791	11996	3150
792	12010	3135
793	12025	3120
794	12040	3104
795	12056	3089
796	12072	3074
797	12087	3059
798	12103	3044
799	12118	3029
800	12133	3014
801	12149	2999
802	12165	2984
803	12180	2969
804	12199	2955
805	12219	2941
806	12238	2926
807	12253	2911
808	12268	2896
809	12283	2881
810	12299	2866
811	12314	2851
812	12330	2836
813	12344	2820
814	12360	2805
815	12374	2790
816	12388	2774
817	12403	2759
818	12418	2744
819	12433	2729
820	12448	2714
821	12464	2699
822	12479	2683
823	12493	2668
824	12508	2653
825	12523	2638
826	12539	2623
827	12555	2608
828	12572	2593
829	12588	2578
830	12602	2562
831	12619	2548
832	12634	2532
833	12649	2517
834	12665	2502
835	12679	2487
836	12695	2472
837	12711	2457
838	12726	2442
839	12740	2426
840	12756	2411
841	12770	2396
842	12785	2381
843	12801	2366
844	12815	2350
845	12830	2335
846	12845	2320
847	12861	2305
848	12877	2290
849	12893	2275
850	12907	2260
851	12924	2245
852	12938	2229
853	12953	2214
854	12968	2199
855	12983	2184
856	12997	2168
857	13012	2153
858	13027	2138
859	13042	2123
860	13057	2108
861	13074	2093
862	13090	2078
863	13105	2062
864	13120	2047
865	13135	2032
866	13150	2017
867	13165	2002
868	13180	1986
869	13199	1972
870	13220	1958
871	13241	1943
872	13266	1929
873	13288	1915
874	13311	1901
875	13327	1886
876	13345	1871
877	13362	1856
878	13378	1841
879	13395	1826
880	13410	1811
881	13427	1796
882	13442	1781
883	13458	1765
884	13473	1750
885	13489	1735
886	13503	1720
887	13519	1705
888	13534	1689
889	13549	1674
890	13564	1659
891	13584	1644
892	13603	1630
893	13619	1614
894	13635	1599
895	13648	1584
896	13664	1569
897	13679	1553
898	13696	1538
899	13717	1524
900	13735	1509
901	13750	1493
902	13764	1478
903	13779	1463
904	13794	1448
905	13809	1432
906	13825	1417
907	13841	1402
908	13856	1387
909	13872	1371
910	13887	1356
911	13902	1341
912	13917	1326
913	13933	1310
914	13948	1295
915	13962	1280
916	13980	1265
917	14000	1250
918	14018	1235
919	14032	1220
920	14047	1204
921	14061	1189
922	14076	1174
923	14091	1159
924	14107	1143
925	14122	1128
926	14137	1113
927	14152	1098
928	14168	1082
929	14184	1067
930	14198	1052
931	14214	1037
932	14230	1021
933	14244	1006
934	14259	991
935	14274	976
936	14290	960
937	14305	945
938	14321	930
939	14335	915
940	14350	899
941	14366	884
942	14381	869
943	14396	854
944	14411	838
945	14427	823
946	14441	808
947	14457	793
948	14472	777
949	14487	762
950	14501	747
951	14516	731
952	14530	716
953	14547	701
954	14563	686
955	14580	671
956	14596	655
957	14611	640
958	14626	625
959	14642	610
960	14656	594
961	14673	579
962	14689	564
963	14704	549
964	14720	533
965	14734	518
966	14749	503
967	14765	488
968	14779	472
969	14795	457
970	14810	442
971	14827	427
972	14842	411
973	14857	396
974	14873	381
975	14888	366
976	14903	350
977	14918	335
978	14934	320
979	14950	305
980	14964	289
981	14980	274
982	14995	259
983	15010	244
984	15027	228
985	15044	213
986	15059	198
987	15074	183
988	15089	167
989	15108	152
990	15125	137
991	15140	122
992	15156	106
993	15171	91
994	15185	76
995	15201	61
996	15220	45
997	15235	30
998	15250	15
999	15266	0
