iter	Passed	Remaining
567	8902	6770
568	8921	6757
569	8940	6744
570	8958	6730
571	8975	6715
572	8990	6699
573	9007	6684
574	9024	6669
575	9039	6653
576	9054	6637
577	9068	6621
578	9084	6605
579	9099	6589
580	9113	6572
581	9128	6556
582	9142	6539
583	9158	6523
584	9174	6508
585	9189	6491
586	9203	6475
587	9218	6459
588	9235	6444
589	9249	6427
590	9265	6412
591	9281	6396
592	9295	6379
593	9311	6364
594	9327	6348
595	9342	6332
596	9357	6316
597	9371	6300
598	9387	6284
599	9403	6268
600	9419	6253
601	9434	6237
602	9450	6221
603	9466	6206
604	9481	6190
605	9497	6174
606	9513	6159
607	9529	6144
608	9544	6127
609	9559	6112
610	9574	6095
611	9590	6080
612	9604	6063
613	9618	6047
614	9633	6030
615	9648	6014
616	9663	5998
617	9677	5981
618	9692	5965
619	9707	5949
620	9721	5933
621	9735	5916
622	9751	5900
623	9765	5884
624	9780	5868
625	9795	5852
626	9810	5836
627	9823	5819
628	9838	5803
629	9853	5787
630	9869	5771
631	9884	5755
632	9900	5739
633	9915	5723
634	9930	5708
635	9950	5694
636	9971	5682
637	9994	5670
638	10016	5659
639	10039	5647
640	10061	5635
641	10078	5620
642	10095	5605
643	10114	5590
644	10131	5576
645	10152	5563
646	10170	5549
647	10189	5535
648	10208	5521
649	10226	5506
650	10249	5494
651	10269	5481
652	10292	5469
653	10314	5456
654	10335	5443
655	10365	5435
656	10396	5427
657	10418	5415
658	10440	5402
659	10466	5391
660	10487	5378
661	10512	5367
662	10534	5354
663	10562	5344
664	10584	5332
665	10611	5321
666	10633	5308
667	10656	5296
668	10673	5280
669	10689	5265
670	10712	5252
671	10727	5235
672	10744	5220
673	10765	5206
674	10780	5190
675	10799	5176
676	10817	5160
677	10832	5144
678	10853	5131
679	10869	5115
680	10885	5098
681	10906	5085
682	10922	5069
683	10938	5053
684	10960	5040
685	10976	5024
686	10991	5007
687	11010	4993
688	11025	4976
689	11041	4960
690	11061	4946
691	11075	4929
692	11091	4913
693	11110	4898
694	11124	4881
695	11140	4865
696	11159	4851
697	11176	4835
698	11195	4820
699	11213	4805
700	11227	4789
701	11244	4773
702	11262	4757
703	11278	4741
704	11295	4726
705	11311	4710
706	11327	4694
707	11342	4677
708	11359	4662
709	11374	4646
710	11390	4630
711	11410	4615
712	11427	4599
713	11447	4585
714	11465	4570
715	11480	4553
716	11500	4539
717	11516	4523
718	11531	4506
719	11556	4494
720	11576	4479
721	11594	4464
722	11610	4448
723	11625	4431
724	11645	4417
725	11661	4401
726	11678	4385
727	11697	4370
728	11712	4354
729	11728	4337
730	11746	4322
731	11765	4307
732	11782	4291
733	11804	4277
734	11820	4261
735	11837	4246
736	11856	4230
737	11870	4214
738	11886	4198
739	11905	4183
740	11924	4167
741	11942	4152
742	11958	4136
743	11975	4120
744	11993	4105
745	12008	4088
746	12024	4072
747	12044	4057
748	12061	4041
749	12076	4025
750	12095	4010
751	12112	3994
752	12127	3978
753	12147	3963
754	12162	3946
755	12179	3930
756	12195	3914
757	12211	3898
758	12228	3882
759	12247	3867
760	12263	3851
761	12280	3835
762	12299	3820
763	12315	3804
764	12333	3788
765	12351	3773
766	12367	3756
767	12382	3740
768	12398	3724
769	12415	3708
770	12431	3692
771	12447	3676
772	12463	3659
773	12479	3643
774	12493	3627
775	12507	3610
776	12522	3594
777	12543	3579
778	12558	3562
779	12575	3546
780	12594	3531
781	12614	3516
782	12639	3502
783	12663	3488
784	12692	3476
785	12719	3463
786	12743	3449
787	12764	3433
788	12784	3418
789	12804	3403
790	12819	3387
791	12836	3371
792	12852	3354
793	12868	3338
794	12884	3322
795	12900	3306
796	12916	3289
797	12943	3276
798	12964	3261
799	12987	3246
800	13002	3230
801	13019	3214
802	13038	3198
803	13056	3182
804	13074	3167
805	13090	3150
806	13105	3134
807	13123	3118
808	13140	3102
809	13156	3085
810	13172	3069
811	13188	3053
812	13203	3037
813	13217	3020
814	13232	3003
815	13247	2987
816	13262	2970
817	13277	2954
818	13292	2937
819	13308	2921
820	13323	2904
821	13339	2888
822	13354	2872
823	13368	2855
824	13384	2839
825	13398	2822
826	13415	2806
827	13436	2791
828	13453	2775
829	13470	2758
830	13485	2742
831	13501	2726
832	13517	2709
833	13533	2693
834	13549	2677
835	13563	2660
836	13577	2644
837	13593	2627
838	13608	2611
839	13625	2595
840	13640	2578
841	13657	2562
842	13675	2546
843	13692	2530
844	13709	2514
845	13734	2500
846	13751	2483
847	13773	2468
848	13798	2454
849	13824	2439
850	13839	2423
851	13856	2406
852	13877	2391
853	13893	2375
854	13910	2359
855	13928	2343
856	13944	2326
857	13960	2310
858	13978	2294
859	13995	2278
860	14013	2262
861	14030	2246
862	14046	2229
863	14064	2213
864	14079	2197
865	14094	2180
866	14111	2164
867	14130	2148
868	14152	2133
869	14172	2117
870	14194	2102
871	14218	2087
872	14239	2071
873	14259	2055
874	14282	2040
875	14304	2024
876	14322	2008
877	14340	1992
878	14362	1977
879	14378	1960
880	14399	1944
881	14419	1929
882	14435	1912
883	14461	1897
884	14477	1881
885	14498	1865
886	14517	1849
887	14535	1833
888	14556	1817
889	14575	1801
890	14595	1785
891	14615	1769
892	14631	1753
893	14653	1737
894	14670	1721
895	14690	1705
896	14712	1689
897	14730	1673
898	14759	1658
899	14787	1643
900	14814	1627
901	14843	1612
902	14869	1597
903	14887	1581
904	14910	1565
905	14926	1548
906	14949	1532
907	14968	1516
908	14988	1500
909	15013	1484
910	15033	1468
911	15056	1452
912	15074	1436
913	15095	1420
914	15115	1404
915	15130	1387
916	15149	1371
917	15167	1354
918	15182	1338
919	15200	1321
920	15217	1305
921	15232	1288
922	15252	1272
923	15269	1255
924	15283	1239
925	15315	1223
926	15336	1207
927	15373	1192
928	15426	1178
929	15457	1163
930	15476	1147
931	15509	1131
932	15530	1115
933	15562	1099
934	15581	1083
935	15610	1067
936	15627	1050
937	15656	1034
938	15674	1018
939	15706	1002
940	15722	985
941	15754	970
942	15770	953
943	15787	936
944	15813	920
945	15827	903
946	15852	887
947	15867	870
948	15881	853
949	15904	837
950	15920	820
951	15937	803
952	15960	787
953	15979	770
954	16001	753
955	16015	737
956	16039	720
957	16060	704
958	16075	687
959	16092	670
960	16109	653
961	16124	636
962	16142	620
963	16160	603
964	16176	586
965	16197	570
966	16213	553
967	16240	536
968	16262	520
969	16279	503
970	16301	486
971	16318	470
972	16341	453
973	16358	436
974	16373	419
975	16390	403
976	16409	386
977	16424	369
978	16444	352
979	16459	335
980	16474	319
981	16494	302
982	16511	285
983	16528	268
984	16546	251
985	16563	235
986	16585	218
987	16603	201
988	16618	184
989	16631	167
990	16647	151
991	16663	134
992	16680	117
993	16697	100
994	16712	83
995	16726	67
996	16742	50
997	16757	33
998	16773	16
999	16789	0
