iter	Passed	Remaining
486	31994	33702
487	32067	33644
488	32140	33586
489	32205	33520
490	32275	33459
491	32343	33394
492	32409	33329
493	32478	33267
494	32555	33212
495	32620	33146
496	32690	33084
497	32756	33019
498	32818	32949
499	32884	32884
500	32952	32820
501	33013	32750
502	33081	32687
503	33153	32627
504	33219	32561
505	33297	32508
506	33365	32444
507	33431	32378
508	33496	32311
509	33565	32249
510	33631	32183
511	33704	32124
512	33781	32069
513	33856	32012
514	33925	31949
515	34000	31891
516	34070	31829
517	34136	31764
518	34198	31694
519	34266	31630
520	34332	31564
521	34404	31504
522	34471	31439
523	34535	31371
524	34603	31308
525	34670	31242
526	34735	31176
527	34802	31111
528	34863	31041
529	34933	30978
530	34995	30909
531	35061	30843
532	35129	30779
533	35203	30720
534	35268	30654
535	35333	30586
536	35405	30526
537	35472	30461
538	35548	30404
539	35608	30332
540	35676	30268
541	35743	30204
542	35809	30137
543	35879	30075
544	35960	30021
545	36033	29961
546	36103	29899
547	36178	29841
548	36240	29771
549	36302	29702
550	36367	29635
551	36430	29566
552	36493	29498
553	36563	29435
554	36627	29368
555	36689	29298
556	36761	29237
557	36830	29173
558	36895	29106
559	36964	29043
560	37033	28979
561	37096	28911
562	37165	28847
563	37233	28783
564	37301	28719
565	37373	28657
566	37447	28597
567	37512	28530
568	37569	28457
569	37632	28389
570	37704	28327
571	37773	28264
572	37842	28200
573	37900	28128
574	37963	28059
575	38034	27997
576	38101	27932
577	38174	27871
578	38242	27806
579	38316	27746
580	38387	27683
581	38456	27620
582	38523	27554
583	38590	27489
584	38659	27425
585	38730	27362
586	38795	27295
587	38871	27236
588	38941	27172
589	39006	27106
590	39079	27045
591	39147	26980
592	39220	26918
593	39285	26851
594	39347	26782
595	39414	26717
596	39479	26650
597	39549	26587
598	39613	26519
599	39675	26450
600	39732	26377
601	39807	26317
602	39891	26263
603	39962	26200
604	40032	26136
605	40094	26067
606	40160	26001
607	40233	25939
608	40298	25872
609	40372	25812
610	40429	25740
611	40492	25671
612	40559	25605
613	40637	25547
614	40704	25481
615	40767	25413
616	40837	25349
617	40902	25282
618	40973	25219
619	41038	25152
620	41107	25087
621	41169	25019
622	41232	24951
623	41294	24882
624	41358	24815
625	41426	24749
626	41491	24683
627	41553	24614
628	41622	24550
629	41689	24484
630	41751	24415
631	41817	24349
632	41888	24285
633	41963	24225
634	42030	24159
635	42097	24093
636	42169	24030
637	42234	23963
638	42305	23900
639	42363	23829
640	42426	23761
641	42485	23691
642	42550	23624
643	42618	23559
644	42684	23493
645	42751	23427
646	42814	23359
647	42882	23294
648	42941	23224
649	43008	23158
650	43072	23091
651	43141	23026
652	43207	22960
653	43278	22896
654	43340	22828
655	43401	22759
656	43461	22690
657	43526	22623
658	43596	22558
659	43659	22491
660	43717	22420
661	43791	22358
662	43860	22294
663	43934	22231
664	44008	22169
665	44074	22103
666	44145	22039
667	44217	21976
668	44280	21908
669	44351	21844
670	44419	21779
671	44487	21713
672	44548	21645
673	44617	21580
674	44682	21513
675	44752	21449
676	44811	21379
677	44871	21310
678	44936	21244
679	45004	21178
680	45080	21117
681	45146	21050
682	45204	20980
683	45259	20909
684	45318	20839
685	45376	20769
686	45444	20704
687	45512	20639
688	45576	20572
689	45634	20502
690	45702	20437
691	45765	20369
692	45826	20301
693	45892	20235
694	45962	20170
695	46031	20105
696	46095	20038
697	46157	19970
698	46218	19902
699	46273	19831
700	46342	19766
701	46413	19702
702	46473	19633
703	46545	19570
704	46613	19504
705	46680	19439
706	46743	19371
707	46806	19304
708	46873	19238
709	46936	19171
710	47000	19104
711	47065	19037
712	47133	18972
713	47211	18911
714	47282	18846
715	47345	18779
716	47409	18712
717	47476	18646
718	47550	18583
719	47617	18517
720	47687	18453
721	47755	18387
722	47825	18323
723	47887	18255
724	47952	18188
725	48022	18124
726	48088	18057
727	48151	17990
728	48221	17926
729	48284	17858
730	48346	17790
731	48405	17722
732	48474	17657
733	48544	17592
734	48610	17526
735	48676	17459
736	48748	17396
737	48812	17329
738	48883	17264
739	48952	17199
740	49020	17134
741	49087	17068
742	49153	17001
743	49221	16936
744	49293	16872
745	49365	16808
746	49427	16740
747	49495	16674
748	49564	16609
749	49632	16544
750	49691	16475
751	49753	16407
752	49823	16343
753	49897	16279
754	49967	16214
755	50037	16149
756	50104	16083
757	50175	16018
758	50242	15953
759	50302	15884
760	50368	15818
761	50431	15751
762	50494	15684
763	50551	15615
764	50612	15547
765	50680	15481
766	50750	15416
767	50818	15351
768	50887	15285
769	50954	15220
770	51026	15155
771	51091	15089
772	51163	15024
773	51229	14958
774	51299	14893
7775	51381	148317776	51441	147637777	51504	146967778	51576	146327779	51647	145677780	51720	145027781	51779	144347782	51863	143737783	51929	143077784	51987	142387785	52062	141747786	52124	141077787	52186	140407788	52260	139757789	52323	139087790	52389	138427791	52463	137787792	52530	137127793	52603	136477794	52668	135817795	52737	135157796	52798	134477797	52861	133807798	52927	133147799	53005	132518800	53073	131858801	53141	131198802	53214	130558803	53276	129878804	53340	129218805	53402	128538806	53468	12787807	53530	12720
808	53597	12654
809	53658	12586
8810	53724	12520811	53786	12453
812	53860	12388
813	53928	12322
814	53991	12255
815	54060	12190
816	54134	12125
817	54202	12059
818	54265	11992
819	54327	11925
820	54393	11859
821	54455	11792
822	54521	11725
823	54582	11658
8824	54656	115938825	54766	115368826	54819	114678827	54860	113968828	54904	113258829	54948	112548830	55004	111868831	55061	111188832	55110	110488833	55166	109808834	55212	109108835	55265	108418836	5531837	5528837	5536838	5531838	5542839	5537839	5546840	55436	10480
841	55499	10414
842	55561	10347
843	55626	10281
844	55684	10214
845	55741	10146
846	55798	10079
847	55853	10011
848	55918	9945
849	55981	9879
850	56046	9813
851	56106	9746
852	56174	9680
853	56253	9617
854	56318	9551
855	56385	9485
856	56445	9418
857	56504	9351
858	56561	9284
859	56617	9216
860	56683	9151
861	56740	9083
862	56788	9015
863	56852	8948
864	56913	8882
865	56975	8816
866	57029	8748
867	57096	8682
868	57160	8616
869	57216	8549
870	57276	8482
871	57339	8416
872	57389	8348
873	57451	8282
874	57515	8216
875	57580	8150
876	57641	8084
877	57695	8016
878	57753	7950
879	57810	7883
880	57871	7816
881	57929	7750
882	57996	7684
883	58045	7616
884	58104	7550
885	58165	7484
886	58224	7417
887	58279	7350
888	58337	7283
889	58396	7217
890	58453	7150
891	58515	7084
892	58580	7019
893	58632	6951
894	58689	6885
895	58749	6819
896	58811	6753
897	58875	6687
898	58935	6621
899	58994	6554
900	59054	6488
901	59114	6422
902	59175	6356
903	59237	6290
904	59292	6224
905	59352	6158
906	59416	6092
907	59475	6026
908	59538	5960
909	59594	5893
910	59648	5827
911	59707	5761
912	59765	5695
913	59827	5629
914	59884	5563
915	59941	5496
916	60000	5430
917	60059	5364
918	60121	5299
919	60183	5233
920	60236	5166
921	60298	5101
922	60360	5035
923	60419	4969
924	60478	4903
925	60535	4837
926	60599	4772
927	60655	4706
928	60711	4639
929	60772	4574
930	60828	4508
931	60895	4443
932	60951	4377
933	61011	4311
934	61071	4245
935	61135	4180
936	61200	4114
937	61260	4049
938	61321	3983
939	61379	3917
940	61441	3852
941	61500	3786
942	61558	3720
943	61611	3654
944	61674	3589
945	61734	3523
946	61793	3458
947	61852	3392
948	61925	3327
949	61989	3262
950	62057	3197
951	62127	3132
952	62179	3066
953	62238	3001
954	62300	2935
955	62360	2870
956	62415	2804
957	62476	2739
958	62535	2673
959	62594	2608
960	62653	2542
961	62723	2477
962	62782	2412
963	62841	2346
964	62902	2281
965	62969	2216
966	63023	2150
967	63073	2085
968	63127	2019
969	63183	1954
970	63225	1888
971	63269	1822
972	63305	1756
973	63334	1690
974	63380	1625
975	63418	1559
976	63443	1493
977	63465	1427
978	63488	1361
979	63509	1296
980	63527	1230
981	63547	1164
982	63570	1099
983	63590	1033
984	63610	968
985	63630	903
986	63647	838
987	63668	773
988	63688	708
989	63707	643
990	63726	578
991	63745	514
992	63765	449
993	63785	385
994	63803	320
995	63825	256
996	63845	192
997	63869	127
998	63891	63
999	63912	0
63380	0
