iter	RMSE
121	0.2912932959
122	0.2908841675
123	0.2905040734
124	0.2903157252
125	0.2897743644
126	0.2894211663
127	0.2890586779
128	0.2887953548
129	0.2885354448
130	0.2881859671
131	0.2878803603
132	0.2874538207
133	0.2870383332
134	0.2868646065
135	0.2865642935
136	0.2862393076
137	0.2859904322
138	0.2855612945
139	0.2853327433
140	0.2849688653
141	0.284701892
142	0.284359204
143	0.2840652185
144	0.2838228073
145	0.2834135535
146	0.2831178902
147	0.2827897563
148	0.2825143272
149	0.282175764
150	0.2819442487
151	0.2816843981
152	0.2815998998
153	0.2813500337
154	0.2810036444
155	0.2809759318
156	0.2807887443
157	0.2804683123
158	0.2802163329
159	0.2798291396
160	0.2796140973
161	0.2793736713
162	0.2791141747
163	0.278951988
164	0.2785814374
165	0.2783529294
166	0.2782629828
167	0.2781259163
168	0.2780296767
169	0.2778943914
170	0.2776758842
171	0.2775701557
172	0.2770834096
173	0.2768917329
174	0.2766727607
175	0.2765802199
176	0.2763793144
177	0.2762145503
178	0.2760412463
179	0.2757932179
180	0.2755820327
181	0.2754549798
182	0.2753293373
183	0.2750816211
184	0.2747905212
185	0.2745976118
186	0.2744845666
187	0.2742658646
188	0.2739174389
189	0.2736339769
190	0.2733485777
191	0.2731666875
192	0.2730238002
193	0.2728893064
194	0.2727469543
195	0.2726598319
196	0.2724686998
197	0.2723229222
198	0.2721945489
199	0.2720864898
200	0.2720815898
201	0.2718676597
202	0.271711534
203	0.2716746728
204	0.2714310093
205	0.2712493253
206	0.2710353581
207	0.2709164149
208	0.2708396481
209	0.2706573552
210	0.2705391215
211	0.2703368336
212	0.2703346499
213	0.2702616338
214	0.2700587882
215	0.2699167169
216	0.2697067268
217	0.2695522523
218	0.2694419836
219	0.2693678462
220	0.2692198261
221	0.2689042646
222	0.2686775197
223	0.2685231279
224	0.2684133602
225	0.2684108883
226	0.2681997878
227	0.2680786624
228	0.2678881317
229	0.2677845369
230	0.2674989065
231	0.2673688555
232	0.2671908626
233	0.2670441743
234	0.2669109241
235	0.266738303
236	0.2666152713
237	0.2664603192
238	0.2664562257
239	0.2663677158
240	0.2661988726
241	0.2659744739
242	0.265774261
243	0.2656356512
244	0.265410283
245	0.2652734708
246	0.2652381482
247	0.2649832792
248	0.2648847383
249	0.2647010347
250	0.2645364444
251	0.2644535112
252	0.2643454562
253	0.2641870687
254	0.2640487566
255	0.2639805257
256	0.2638286739
257	0.2637144822
258	0.2635809998
259	0.263460407
260	0.2632581712
261	0.2631517482
262	0.2630543285
263	0.2629525423
264	0.2627382231
265	0.262570079
266	0.2623627428
267	0.2622521421
268	0.2620918775
269	0.2620891567
270	0.2619494031
271	0.2618753048
272	0.2616369947
273	0.261536818
274	0.2614873125
275	0.2613467882
276	0.2613432477
277	0.2611533669
278	0.2610114224
279	0.2609096641
280	0.2607896192
281	0.2605687979
282	0.2604236189
283	0.2602564011
284	0.2601535408
285	0.2600540622
286	0.2599381972
287	0.2597754024
288	0.2595695866
289	0.2593308142
290	0.2592502762
291	0.2591638616
292	0.2589892875
293	0.2589842595
294	0.2588259438
295	0.2587414209
296	0.2586803295
297	0.2585412078
298	0.2583112981
299	0.258258122
300	0.2581006855
301	0.2579591108
302	0.2577985793
303	0.2576889159
304	0.257559013
305	0.2574147528
306	0.2573404654
307	0.2572253724
308	0.2570200736
309	0.256904804
310	0.2568419111
311	0.2567812875
312	0.256640481
313	0.2564015422
314	0.2562696603
315	0.2559558346
316	0.2557527901
317	0.2556100194
318	0.2554429699
319	0.2553004272
320	0.2551663155
321	0.2550172855
322	0.2549263842
323	0.2547631121
324	0.2546807232
325	0.2545213276
326	0.254423567
327	0.254178204
328	0.2540368569
329	0.2538979521
330	0.253811154
331	0.2536938907
332	0.2536156108
333	0.253457941
334	0.2533011367
335	0.2531468029
336	0.2530542585
337	0.2529767025
338	0.2528552811
339	0.2527942304
340	0.2526607299
341	0.2525338237
342	0.2523874995
343	0.252317394
344	0.2520170218
345	0.2519608638
346	0.2516702549
347	0.2515771907
348	0.2513675659
349	0.251181215
350	0.2510531467
351	0.2509919595
352	0.2508601588
353	0.2507454211
354	0.2506845151
355	0.2506213527
356	0.2504087936
357	0.2503122119
358	0.2500229899
359	0.2498463728
360	0.2496332195
361	0.2494153605
362	0.2492100421
363	0.2490564607
364	0.2488277448
365	0.2487042192
366	0.2485334869
367	0.2483292421
368	0.2481277016
369	0.2480108402
370	0.2478515854
371	0.247774983
372	0.2475104487
373	0.2473429314
374	0.2472825799
375	0.2471422338
376	0.2470117149
377	0.2468992037
378	0.2468033697
379	0.246690708
380	0.2465646248
381	0.2463809422
382	0.2462162847
383	0.2461475684
384	0.2460256457
385	0.2458557934
386	0.2457220907
387	0.2454944301
388	0.2453618592
389	0.2452348616
390	0.2451426245
391	0.2450102736
392	0.2448715932
393	0.2447712022
394	0.2446556509
395	0.2445687614
396	0.2445031241
397	0.2443652234
398	0.2441910702
399	0.2440864423
400	0.2439280994
401	0.2437837455
402	0.2437236663
403	0.2435679555
404	0.2433857143
405	0.2432794375
406	0.2431999363
407	0.2430069511
408	0.2428117537
409	0.2427023248
410	0.2423852843
411	0.2422656973
412	0.2421214074
413	0.2418899829
414	0.2417737571
415	0.2416836243
416	0.2415055928
417	0.2413606388
418	0.2412426931
419	0.2411777412
420	0.2409656872
421	0.2409058913
422	0.2407826302
423	0.2406926563
424	0.2405184545
425	0.2403947225
426	0.2402927337
427	0.2402079401
428	0.2400658187
429	0.2399735499
430	0.239900698
431	0.2398356863
432	0.2397513172
433	0.2396723583
434	0.2395686379
435	0.2394046611
436	0.2393278886
437	0.2391708453
438	0.2390045243
439	0.2389368926
440	0.2388508183
441	0.2386945421
442	0.2385786592
443	0.2384974631
444	0.2383848517
445	0.2382470036
446	0.2380995683
447	0.2380217215
448	0.237881709
449	0.2377214997
450	0.2376358758
451	0.2374434876
452	0.2372727731
453	0.2371877159
454	0.2370942567
455	0.2370357734
456	0.2368575954
457	0.2366893115
458	0.2365409416
459	0.2364374609
460	0.2362295801
461	0.2362012756
462	0.2361210008
463	0.2360185645
464	0.2359884469
465	0.2358970365
466	0.2357628537
467	0.2356574216
468	0.2354640412
469	0.2353581
470	0.2352278507
471	0.2349522842
472	0.2348353404
473	0.2347208105
474	0.2346830034
475	0.2345680048
476	0.234486177
477	0.2343812609
478	0.234319592
479	0.2341676168
480	0.2340915916
481	0.234039
482	0.233964533
483	0.2338788509
484	0.2337480021
485	0.2336101942
486	0.2334307107
487	0.2333702486
488	0.2332710303
489	0.2332098817
490	0.2331335034
491	0.2329440511
492	0.2328188497
493	0.2327086471
494	0.2326491621
495	0.2325104609
496	0.2323707993
497	0.232239898
498	0.2320109012
499	0.2319692586
500	0.2319044158
501	0.2317794188
502	0.2316913425
503	0.2316311832
504	0.2315622688
505	0.231383905
506	0.231262607
507	0.231173028
508	0.2310634077
509	0.2309775031
510	0.2308593482
511	0.2307469421
512	0.2306210326
513	0.2305535564
514	0.2304487752
515	0.2303497106
516	0.2301691558
517	0.2300974469
518	0.2299875889
519	0.2298237653
520	0.2297339407
521	0.2296492389
522	0.2295048105
523	0.2294253722
524	0.2292346016
525	0.2291147177
526	0.2290360883
527	0.2289479696
528	0.2288041795
529	0.2287193332
530	0.2285874335
531	0.2285300099
532	0.2283980498
533	0.2283259922
534	0.2281754846
535	0.2280590242
536	0.227934615
537	0.2278451549
538	0.2277417529
539	0.227676414
540	0.2275607632
541	0.2274192502
542	0.2273514549
543	0.2272047837
544	0.227120582
545	0.2270121838
546	0.2268801403
547	0.2268087158
548	0.2266964498
549	0.2265735734
550	0.2264679443
551	0.2263306835
552	0.2261904235
553	0.2260871258
554	0.2259987767
555	0.2258342683
556	0.2257056638
557	0.2256422387
558	0.2255558121
559	0.2254871609
560	0.2253711871
561	0.2252616906
562	0.2252225775
563	0.2251293801
564	0.2250214258
565	0.2249987361
566	0.2248882661
567	0.2247833886
568	0.2246908096
569	0.2246255123
570	0.2245651888
571	0.2244424505
572	0.224308696
573	0.2242040565
574	0.2241361142
575	0.2240871857
576	0.22398617
577	0.2239029855
578	0.2238083649
579	0.2237526581
580	0.2236320101
581	0.2235587358
582	0.2235008961
583	0.2234581539
584	0.2234106408
585	0.2232774285
586	0.2232501749
587	0.2231879334
588	0.2231071825
589	0.2230753573
590	0.2229504382
591	0.2228886315
592	0.2227950988
593	0.2227334422
594	0.2226398084
595	0.2226056604
596	0.2224769203
597	0.2224078223
598	0.2223269017
599	0.222210219
600	0.2221397651
601	0.2220574773
602	0.2219656605
603	0.2218468528
604	0.2217569165
605	0.2216715877
606	0.2216209704
607	0.2215006403
608	0.2214022582
609	0.2213042526
610	0.2212562107
611	0.2211615999
612	0.2211281681
613	0.2210044687
614	0.2208646263
615	0.2207980822
616	0.2207124562
617	0.2206401309
618	0.2205984368
619	0.2205835722
620	0.2205068034
621	0.2204556598
622	0.2204061828
623	0.2203291997
624	0.2201931319
625	0.2201509794
626	0.2200622304
627	0.2200297431
628	0.2199662904
629	0.2198669641
630	0.219808221
631	0.2197089865
632	0.2196669259
633	0.2195727427
634	0.2194940416
635	0.2194359088
636	0.2193186969
637	0.2192665306
638	0.219161216
639	0.2190679436
640	0.2190252446
641	0.2189677462
642	0.2188021155
643	0.2187720694
644	0.2187042038
645	0.2186121322
646	0.218494222
647	0.2184389943
648	0.2183251678
649	0.2181624272
650	0.2180850458
651	0.2180298793
652	0.2179990498
653	0.2179280313
654	0.2177942692
655	0.2176665591
656	0.2175789977
657	0.2175358849
658	0.2174490132
659	0.2173651282
660	0.2173054952
661	0.2172081924
662	0.2171404253
663	0.217037627
664	0.2169897052
665	0.2169063221
666	0.2167865074
667	0.2167002713
668	0.2166365164
669	0.2165240977
670	0.2164771852
671	0.2164517569
672	0.2163639493
673	0.2162809613
674	0.2162267209
675	0.2161315743
676	0.216083667
677	0.2160402705
678	0.2159496965
679	0.2158823654
680	0.2158021862
681	0.2157486702
682	0.2156971219
683	0.2156092264
684	0.2155761579
685	0.215531907
686	0.2154449604
687	0.215362352
688	0.215284093
689	0.2151613609
690	0.215071142
691	0.2149733984
692	0.2149163992
693	0.214874415
694	0.214798815
695	0.2147686718
696	0.2147067622
697	0.2146210716
698	0.2144695299
699	0.2143812556
700	0.2143195744
701	0.2142434107
702	0.2141907823
703	0.2141198736
704	0.2140452486
705	0.2139931758
706	0.2139303301
707	0.2137878676
708	0.2136653046
709	0.2135962679
710	0.213506542
711	0.2134092775
712	0.2133466173
713	0.2132493911
714	0.2132118507
715	0.2131870341
716	0.2131210695
717	0.2130690339
718	0.2130013704
719	0.2129124419
720	0.2127928505
721	0.2127441615
722	0.2126600577
723	0.212603676
724	0.2125381842
725	0.2124905398
726	0.2124343134
727	0.2123022883
728	0.2122425493
729	0.2121800851
730	0.2121233166
731	0.2120249248
732	0.2120032764
733	0.2118716456
734	0.2118297258
735	0.2116644451
736	0.2115812566
737	0.2114854304
738	0.2114510493
739	0.2113812397
740	0.2113109756
741	0.2112602716
742	0.2111222935
743	0.2110833447
744	0.2110026675
745	0.2109689791
746	0.210931376
747	0.2108746355
748	0.2107947685
749	0.2106907807
750	0.2106641658
751	0.2105609027
752	0.2104493913
753	0.2104327976
754	0.2103987166
755	0.2103752573
756	0.2103324696
757	0.2102553145
758	0.2102326439
759	0.2101401141
760	0.2100637107
761	0.2099647897
762	0.2099527488
763	0.2098781819
764	0.2098306375
765	0.2097585326
766	0.2096953643
767	0.2096538612
768	0.209614883
769	0.2095497628
770	0.2094708281
771	0.2094413937
772	0.2094196105
773	0.2093726852
774	0.2093399436
775	0.2091996465
776	0.2091559416
777	0.2090625568
778	0.2089405812
779	0.2088555267
780	0.2088250833
781	0.2087790416
782	0.2087108253
783	0.2085996127
784	0.2085569157
785	0.2085071938
786	0.2084362803
787	0.2083783388
788	0.208307235
789	0.2081676512
790	0.2081074511
791	0.2080210365
792	0.207953509
793	0.2079036509
794	0.2077896977
795	0.2077236519
796	0.2076675588
797	0.2074888414
798	0.2074521315
799	0.2074191984
800	0.2072794866
801	0.2072521258
802	0.2071668125
803	0.2070766764
804	0.2069963003
805	0.2069172107
806	0.2068185776
807	0.206642837
808	0.2065286668
809	0.206492308
810	0.2064034533
811	0.206314259
812	0.2062713783
813	0.2062333211
814	0.2061534016
815	0.2060788954
816	0.2060319448
817	0.2059909047
818	0.2059313135
819	0.2058702864
820	0.2058185731
821	0.2056968766
822	0.2055490654
823	0.2055112968
824	0.2054311502
825	0.2053693474
826	0.2053073702
827	0.2052607656
828	0.2052010206
829	0.205037184
830	0.2049743515
831	0.2049249294
832	0.2048384444
833	0.2047841537
834	0.2047074332
835	0.20461331
836	0.2045338599
837	0.204438534
838	0.2043949862
839	0.2042760551
840	0.2042112854
841	0.2041924216
842	0.20412141
843	0.2040776636
844	0.2040075055
845	0.2039510133
846	0.2038675705
847	0.2038001354
848	0.203729426
849	0.2036645508
850	0.203571193
851	0.2035476223
852	0.2035223581
853	0.2034872799
854	0.2034156906
855	0.2033463349
856	0.2032949516
857	0.2031971368
858	0.2031403818
859	0.2030947164
860	0.2030716462
861	0.2029662848
862	0.2029211304
863	0.202855157
864	0.202800981
865	0.2027131883
866	0.2026985517
867	0.2026383133
868	0.2025814721
869	0.202546563
870	0.2024863774
871	0.2023525793
872	0.2022510127
873	0.2021945301
874	0.2020939475
875	0.2020563469
876	0.2019606917
877	0.2019071706
878	0.2018479337
879	0.2017696511
880	0.2016981585
881	0.2016047464
882	0.201575929
883	0.2014846013
884	0.2014093388
885	0.2013407433
886	0.2012578932
887	0.2012116791
888	0.2010707459
889	0.2010298927
890	0.2009425412
891	0.2008953807
892	0.2008361439
893	0.2007699673
894	0.2006897472
895	0.2006649629
896	0.2005984505
897	0.200568768
898	0.2004865992
899	0.2003657368
900	0.200292088
901	0.2001922776
902	0.2001434891
903	0.2000997365
904	0.200016337
905	0.1999800277
906	0.1999484257
907	0.1998956662
908	0.1998290908
909	0.1997995301
910	0.1996969008
911	0.1995736253
912	0.199527447
913	0.1994829329
914	0.1993583789
915	0.1992977387
916	0.1992255026
917	0.1991562414
918	0.199119675
919	0.1990228937
920	0.1989332827
921	0.1988634569
922	0.1987731723
923	0.1986619508
924	0.1986178943
925	0.1985410264
926	0.19849232
927	0.1984469342
928	0.1983781778
929	0.1982777936
930	0.1982123977
931	0.1981345925
932	0.1980094685
933	0.1979546542
934	0.1979217816
935	0.1978675736
936	0.1978043188
937	0.1977556085
938	0.1977279114
939	0.1976439212
940	0.19753914
941	0.1974563124
942	0.1974301823
943	0.1973485358
944	0.1972467016
945	0.1971843177
946	0.1971101995
947	0.1970307645
948	0.1969530391
949	0.1968923735
950	0.1968495538
951	0.196799671
952	0.196735825
953	0.1966572925
954	0.1966115632
955	0.1965167774
956	0.1964320182
957	0.196385767
958	0.1963043205
959	0.1962517468
960	0.1962341499
961	0.1961915522
962	0.1961214674
963	0.1960908184
964	0.1959872
965	0.1959230893
966	0.1958981726
967	0.1958295861
968	0.1957493236
969	0.1956786105
970	0.1955952295
971	0.1955484322
972	0.1955021709
973	0.1954310349
974	0.1953325959
975	0.1953000339
976	0.1952138636
977	0.1951280985
978	0.1950917246
979	0.1950831593
980	0.1950202761
981	0.1949838937
982	0.1949626746
983	0.1949142608
984	0.1948826218
985	0.1948497623
986	0.1947247056
987	0.1946193294
988	0.194584775
989	0.1945335038
990	0.1944531164
991	0.1943851149
992	0.1943268469
993	0.1943090517
994	0.1942587796
995	0.1941666764
996	0.1940892843
997	0.1940613718
998	0.1940036906
999	0.193917721
