iter	RMSE
0	4.831827948
1	4.750252174
2	4.669466248
3	4.5903848
4	4.512853417
5	4.43642812
6	4.361262377
7	4.287231757
8	4.214416128
9	4.142952311
10	4.072730365
11	4.003756704
12	3.936530234
13	3.869962647
14	3.804433693
15	3.740666829
16	3.677431661
17	3.615110282
18	3.554035182
19	3.493918812
20	3.434874844
21	3.376889732
22	3.320133439
23	3.264222303
24	3.209554982
25	3.155964993
26	3.102784401
27	3.050602869
28	2.999524196
29	2.949731234
30	2.900282067
31	2.852232297
32	2.804939997
33	2.757899081
34	2.712357443
35	2.666947457
36	2.622638024
37	2.578890375
38	2.53564359
39	2.493143034
40	2.451334663
41	2.410794426
42	2.370970636
43	2.331650622
44	2.293078463
45	2.254848506
46	2.217529445
47	2.180582737
48	2.144621176
49	2.109335576
50	2.07460217
51	2.040579228
52	2.007214902
53	1.974219289
54	1.941991619
55	1.910255968
56	1.879009937
57	1.848494375
58	1.818333915
59	1.788610361
60	1.759474171
61	1.731034599
62	1.702836473
63	1.675500781
64	1.648428434
65	1.622395706
66	1.596171245
67	1.570556463
68	1.54561344
69	1.521107298
70	1.496987985
71	1.473268831
72	1.450416617
73	1.427443576
74	1.404917424
75	1.38262328
76	1.361062812
77	1.33969912
78	1.318485927
79	1.298227233
80	1.277751604
81	1.258169041
82	1.238525209
83	1.21948639
84	1.200491796
85	1.181788634
86	1.163882556
87	1.146213182
88	1.129253388
89	1.112156608
90	1.095933909
91	1.079467305
92	1.063120605
93	1.047528304
94	1.032322395
95	1.016993785
96	1.001975325
97	0.987379346
98	0.9727705858
99	0.9584004249
100	0.9444925156
101	0.9306275312
102	0.9174148254
103	0.904606043
104	0.891714237
105	0.8790872961
106	0.8667584121
107	0.8548694088
108	0.8426869341
109	0.8311705163
110	0.8197168119
111	0.8083685619
112	0.797450591
113	0.7869486322
114	0.7761904557
115	0.7657161041
116	0.755466897
117	0.7455398095
118	0.7360268584
119	0.7265327079
120	0.7168764605
121	0.7074240299
122	0.6980088701
123	0.6890745724
124	0.6805449756
125	0.6719986806
126	0.6634728886
127	0.6558641325
128	0.6477482592
129	0.6398630391
130	0.632125031
131	0.6245009151
132	0.6171973838
133	0.6099821458
134	0.6029907757
135	0.5965653283
136	0.5900081758
137	0.5833089435
138	0.5767013474
139	0.5705664818
140	0.5647954576
141	0.5585459315
142	0.5525082925
143	0.5468949676
144	0.5411691203
145	0.5357470194
146	0.5304316159
147	0.5255513302
148	0.5202002358
149	0.5152069632
150	0.5102215803
151	0.505413178
152	0.5010438761
153	0.4964325647
154	0.4917607478
155	0.4874504376
156	0.4832618751
157	0.4792868201
158	0.4757250759
159	0.4715945531
160	0.4676275167
161	0.463734055
162	0.460059149
163	0.4565054526
164	0.4529500578
165	0.4492881184
166	0.4459350263
167	0.4431331582
168	0.4397208279
169	0.4365776354
170	0.433194356
171	0.4299316751
172	0.4270093987
173	0.4241688118
174	0.4213922773
175	0.4185348827
176	0.4158106511
177	0.4132948495
178	0.4111555685
179	0.4085800535
180	0.406117883
181	0.4037837985
182	0.4014461202
183	0.3989300108
184	0.3966029516
185	0.3941359822
186	0.3919628671
187	0.3897618779
188	0.3881512789
189	0.3864099461
190	0.3843239563
191	0.3822809911
192	0.3804060019
193	0.3785441835
194	0.3766053876
195	0.3745814842
196	0.3726815566
197	0.3708462545
198	0.3696003456
199	0.3679486016
200	0.3664241422
201	0.364860598
202	0.3633442424
203	0.3617966455
204	0.3602183397
205	0.3587944153
206	0.3577276196
207	0.3564568317
208	0.35498467
209	0.3541004841
210	0.3529116836
211	0.3517438708
212	0.3504836018
213	0.3492779804
214	0.3481515124
215	0.3471984864
216	0.3462436343
217	0.3452112247
218	0.3441143659
219	0.3430269492
220	0.3423631474
221	0.3412710963
222	0.3404086581
223	0.3394017247
224	0.338398292
225	0.3375666495
226	0.3370080783
227	0.3360613351
228	0.3353371458
229	0.334901526
230	0.3339669471
231	0.3330858288
232	0.3323475008
233	0.3316567247
234	0.3308575606
235	0.330191577
236	0.3296194619
237	0.328973188
238	0.3283173024
239	0.3275847175
240	0.32683005
241	0.3260508343
242	0.3254090449
243	0.3250572218
244	0.3245289634
245	0.3240104342
246	0.3232995909
247	0.3227338111
248	0.322200693
249	0.3215384627
250	0.3208882842
251	0.3203188512
252	0.3200775261
253	0.3198784436
254	0.3194143912
255	0.3191971574
256	0.3187176472
257	0.3182811292
258	0.3177536049
259	0.3172909541
260	0.3167527984
261	0.3163929285
262	0.3159606333
263	0.3154315799
264	0.3149870712
265	0.3145239159
266	0.314096662
267	0.3136082691
268	0.3131808867
269	0.3126431822
270	0.3122064415
271	0.3117812116
272	0.3113989523
273	0.310922933
274	0.3104939935
275	0.3101948527
276	0.3097666299
277	0.3093231554
278	0.3088008592
279	0.3084356909
280	0.3080144564
281	0.3077425134
282	0.3073400673
283	0.3070956631
284	0.3067471981
285	0.3065015719
286	0.3064350965
287	0.3061885328
288	0.3057490053
289	0.3054305463
290	0.3051166676
291	0.304915503
292	0.3046566318
293	0.3043193074
294	0.3042629747
295	0.3038879193
296	0.30367648
297	0.3033449506
298	0.3030685936
299	0.3028807782
300	0.302564773
301	0.3022419949
302	0.3019872634
303	0.3016962
304	0.3016517745
305	0.3015975171
306	0.3013884517
307	0.3010905713
308	0.3007230486
309	0.3004237209
310	0.300178308
311	0.2998034129
312	0.2996070364
313	0.2993627087
314	0.2991278284
315	0.2989961278
316	0.2987139606
317	0.2984467222
318	0.2982385533
319	0.2979042587
320	0.2976563563
321	0.2974310993
322	0.2971711516
323	0.2968900654
324	0.2966589428
325	0.296522415
326	0.2964971501
327	0.2962706544
328	0.2959846758
329	0.2957135341
330	0.2954950219
331	0.2952360224
332	0.2950171108
333	0.2947115479
334	0.2944047111
335	0.2941705425
336	0.2939299269
337	0.2937216597
338	0.2934451751
339	0.2932693497
340	0.2931672338
341	0.2930531461
342	0.2928102859
343	0.2926211581
344	0.2924425596
345	0.2923079118
346	0.292047263
347	0.2918722982
348	0.2916705036
349	0.2913922744
350	0.2911929935
351	0.2909851867
352	0.2907929348
353	0.2906192544
354	0.2904993035
355	0.2902905649
356	0.2900324906
357	0.2899338793
358	0.2897134297
359	0.2895277847
360	0.2893368157
361	0.2892018798
362	0.2889795598
363	0.2887967444
364	0.288638299
365	0.28851358
366	0.2883074411
367	0.2880695084
368	0.2879337278
369	0.2876590216
370	0.2875251766
371	0.2873254593
372	0.2871937054
373	0.2871855296
374	0.2871035016
375	0.2870248791
376	0.2868702406
377	0.2868565978
378	0.28668711
379	0.2865633146
380	0.2863906909
381	0.28617926
382	0.2859533909
383	0.2858253238
384	0.2856890655
385	0.2855362815
386	0.2853530719
387	0.2851807912
388	0.2849484895
389	0.284873191
390	0.2846735855
391	0.2844876508
392	0.2843012668
393	0.2841709527
394	0.2840436259
395	0.2838134098
396	0.2835700205
397	0.2834056193
398	0.2832253543
399	0.2831386476
400	0.2830727448
401	0.2829787885
402	0.2827697576
403	0.2826200857
404	0.2825637807
405	0.2823752412
406	0.2822657172
407	0.2821744921
408	0.2820697759
409	0.2818973914
410	0.2817998697
411	0.2817333169
412	0.2815209841
413	0.2813485747
414	0.2812401879
415	0.2811339936
416	0.2810167901
417	0.2808850541
418	0.2807955118
419	0.2806991001
420	0.2806056315
421	0.2803933408
422	0.280377277
423	0.2802860144
424	0.2800812107
425	0.279861668
426	0.2797295157
427	0.2795850463
428	0.2794496422
429	0.2792698022
430	0.2791900626
431	0.2790879317
432	0.2790091616
