iter	RMSE
464	0.2730282262
465	0.2729315166
466	0.2727861088
467	0.27271626
468	0.2726029112
469	0.2724121716
470	0.2723078958
471	0.2721326669
472	0.2719515124
473	0.2719425241
474	0.2719403728
475	0.2718448498
476	0.2717606846
477	0.2716040463
478	0.2714954094
479	0.2713586972
480	0.2712563338
481	0.2711127055
482	0.2709428187
483	0.2707880441
484	0.2706139335
485	0.27050738
486	0.2703981222
487	0.2702838104
488	0.2702178676
489	0.2700867723
490	0.2699645237
491	0.269825034
492	0.269688516
493	0.2695707152
494	0.269477469
495	0.2693817892
496	0.2692808287
497	0.2691477719
498	0.2690406801
499	0.2689358978
500	0.2688143983
501	0.2687590455
502	0.2686391754
503	0.2684600019
504	0.268332158
505	0.268150193
506	0.2680850864
507	0.2679646547
508	0.2678757118
509	0.2677997527
510	0.267798141
511	0.2677245654
512	0.2676048901
513	0.2675307829
514	0.2674190794
515	0.2672495014
516	0.2671974241
517	0.2671287026
518	0.267027102
519	0.2668203239
520	0.2666663339
521	0.2665534453
522	0.2664087336
523	0.2663416647
524	0.2662560335
525	0.2661522679
526	0.2659763431
527	0.2657848591
528	0.2656723941
529	0.2655626769
530	0.2654882109
531	0.2653760322
532	0.2653027894
533	0.2651717651
534	0.2650807269
535	0.26492898
536	0.264864278
537	0.2647894982
538	0.2646987815
539	0.2645677219
540	0.2644838849
541	0.2643781147
542	0.2642923164
543	0.264129692
544	0.2640842029
545	0.2639509408
546	0.2638734762
547	0.2637014377
548	0.2635844113
549	0.26351433
550	0.2634498013
551	0.2633591469
552	0.2632398004
553	0.2631532152
554	0.262966824
555	0.2628132416
556	0.2627204869
557	0.262606741
558	0.2625316765
559	0.2624458166
560	0.2623777651
561	0.2622962805
562	0.2622650808
563	0.2621625092
564	0.2621214399
565	0.2620718445
566	0.2619511907
567	0.2618343128
568	0.2616919815
569	0.2615968438
570	0.2615151848
571	0.2613507624
572	0.2612435803
573	0.2611061476
574	0.2609293666
575	0.2608193925
576	0.2607004275
577	0.2606455851
578	0.2605957482
579	0.26050599
580	0.2604325896
581	0.2603469913
582	0.260214448
583	0.2600766786
584	0.2599450805
585	0.2598405503
586	0.2597348848
587	0.2596526788
588	0.2595377521
589	0.2595026454
590	0.2594529322
591	0.2593102518
592	0.2592228204
593	0.2590870133
594	0.2589651659
595	0.2588466548
596	0.2587893427
597	0.2586862648
598	0.2586303589
599	0.2585186169
600	0.2584256622
601	0.2583076215
602	0.2582269923
603	0.2581586409
604	0.2580791051
605	0.2579788834
606	0.2578840252
607	0.2577889311
608	0.2576024724
609	0.2575003312
610	0.2574383737
611	0.2573162967
612	0.2572362064
613	0.257152083
614	0.2570770666
615	0.2570249652
616	0.2569652508
617	0.2568571835
618	0.2567156686
619	0.2566314893
620	0.256526288
621	0.2564150844
622	0.2562981488
623	0.2562005351
624	0.2560555412
625	0.2559706201
626	0.255814428
627	0.2557068996
628	0.2556210939
629	0.2555204056
630	0.2554698663
631	0.2553940574
632	0.2553202821
633	0.2552116228
634	0.2551105107
635	0.254969824
636	0.2548558325
637	0.2547787473
638	0.2547299561
639	0.2546568754
640	0.2545637004
641	0.2544892408
642	0.2543727535
643	0.2542629217
644	0.2540926224
645	0.2540240477
646	0.2538731138
647	0.2537913513
648	0.2537403673
649	0.2536727638
650	0.2535980585
651	0.2535254866
652	0.2534265523
653	0.2532878788
654	0.2532232821
655	0.25312525
656	0.2530158417
657	0.252923474
658	0.2528301901
659	0.2527783769
660	0.2526610982
661	0.2525383156
662	0.2524763077
663	0.2522960315
664	0.2521996526
665	0.2521147851
666	0.2520563795
667	0.2519804903
668	0.2518636921
669	0.2517343099
670	0.2516516816
671	0.2515168816
672	0.2514626812
673	0.2513943539
674	0.2512907082
675	0.251203439
676	0.2511110608
677	0.2509761899
678	0.2508731269
679	0.2507494868
680	0.2506613359
681	0.2506101469
682	0.2505163372
683	0.2504131697
684	0.2502768708
685	0.2501726733
686	0.2500462491
687	0.2499511592
688	0.2498421749
689	0.2497627572
690	0.249676771
691	0.249564796
692	0.2495131093
693	0.2494104606
694	0.249375534
695	0.2493154846
696	0.2491919508
697	0.2490501752
698	0.2489742435
699	0.2488992656
700	0.2488480218
701	0.2487756746
702	0.2487080773
703	0.2486480407
704	0.2485254353
705	0.2484237018
706	0.2483389086
707	0.2482064467
708	0.2481344497
709	0.2480547038
710	0.2479600611
711	0.2478248299
712	0.2477464995
713	0.2476625462
714	0.2475320594
715	0.2474476593
716	0.2474071729
717	0.2472847583
718	0.247168633
719	0.2470765487
720	0.246992759
721	0.2469191402
722	0.2468441835
723	0.246782983
724	0.246668027
725	0.2465792346
726	0.246497906
727	0.2464422718
728	0.2463819659
729	0.2463045119
730	0.2462037718
731	0.2461460978
732	0.246074937
733	0.246024847
734	0.2459642471
735	0.2458747671
736	0.245827717
737	0.2457818588
738	0.2457178418
739	0.2456542079
740	0.2455920237
741	0.2455108735
742	0.245404125
743	0.2453309216
744	0.2452976095
745	0.2452400148
746	0.2450786038
747	0.2450069295
748	0.2449212307
749	0.2448437288
750	0.2447897879
751	0.2447473324
752	0.2446860619
753	0.2445975562
754	0.2445310888
755	0.2444487276
756	0.2444245156
757	0.2443090243
758	0.2442601343
759	0.2441381761
760	0.2440705467
761	0.2440268102
762	0.2439736379
763	0.2438944607
764	0.243839111
765	0.243752951
766	0.243680897
767	0.2435593754
768	0.2434801461
769	0.2434418721
770	0.243380997
771	0.2432909235
772	0.2431909155
773	0.2430907437
774	0.2430236076
775	0.2429406094
776	0.2428955362
777	0.2427809135
778	0.242682315
779	0.2426352711
780	0.2425774608
781	0.2425391556
782	0.2424738334
783	0.242406323
784	0.2423089347
785	0.2422598633
786	0.2422201541
787	0.2420934391
788	0.2420384184
789	0.2419400508
790	0.2418812967
791	0.2417780848
792	0.2417024067
793	0.241632939
794	0.2415886798
795	0.2415440309
796	0.2414686863
797	0.2414176699
798	0.2413293253
799	0.2412710833
800	0.2412130119
801	0.2411630833
802	0.24111084
803	0.241007463
804	0.2409361762
805	0.2408879652
806	0.2407976504
807	0.2407322476
808	0.2406491285
809	0.2405718078
810	0.2404539173
811	0.2404067565
812	0.2403524233
813	0.2402814982
814	0.2401958994
815	0.240135703
816	0.2400680373
817	0.2399678102
818	0.2398656575
819	0.2397874428
820	0.2397499593
821	0.2396694824
822	0.2396106413
823	0.2395689345
824	0.2395132847
825	0.2394682389
826	0.239440818
827	0.2393499992
828	0.2393266469
829	0.2392338336
830	0.2391924728
831	0.2391186435
832	0.2390176466
833	0.2389627467
834	0.2389027349
835	0.2388312531
836	0.2387718558
837	0.2387332616
838	0.238675039
839	0.238623908
840	0.238558295
841	0.2384652025
842	0.2384432861
843	0.2383651887
844	0.2383092323
845	0.2382623121
846	0.2381901929
847	0.2381010341
848	0.2380396667
849	0.2379827838
850	0.2378902117
851	0.2378157384
852	0.2377513945
853	0.2376721487
854	0.2375994211
855	0.2375377424
856	0.237489316
857	0.2374459566
858	0.2373783355
859	0.2373169183
860	0.2372473812
861	0.2371918943
862	0.2371470059
863	0.237086615
864	0.2370258078
865	0.2369674525
866	0.2369141372
867	0.2368585981
868	0.2367882235
869	0.2367446836
870	0.2367059081
871	0.2366279671
872	0.2365769973
873	0.236521719
874	0.2364702273
875	0.2364109633
876	0.2363791045
877	0.2362918474
878	0.2362501196
879	0.2361973052
880	0.2361268159
881	0.2360399109
882	0.2359505817
883	0.235918798
884	0.2358698458
885	0.2358097144
886	0.2357577656
887	0.2356794762
888	0.2356254332
889	0.2355607013
890	0.2355028946
891	0.2354214112
892	0.235357938
893	0.2352681584
894	0.2352147603
895	0.2351659158
896	0.2351122334
897	0.2350747983
898	0.2350139109
899	0.234926673
900	0.2348956801
901	0.2348074553
902	0.2347441444
903	0.2346410567
904	0.2345894501
905	0.2345460683
906	0.2345014583
907	0.2344418148
908	0.2344072299
909	0.234330407
910	0.2342417098
911	0.2341830024
912	0.2340633384
913	0.2339875244
914	0.2339294159
915	0.2338457228
916	0.2338029892
917	0.2337532034
918	0.2337145431
919	0.2336740459
920	0.2336225601
921	0.2335527275
922	0.2334681273
923	0.2333772737
924	0.2333166197
925	0.2332677373
926	0.2332211002
927	0.2331694853
928	0.2330838597
929	0.2330521528
930	0.2330107977
931	0.2329427942
932	0.2328978376
933	0.232826063
934	0.2327141368
935	0.2326174499
936	0.232566922
937	0.2325223586
938	0.2324829936
939	0.232432053
940	0.2323840367
941	0.2323416366
942	0.2322541446
943	0.2321943557
944	0.2321631503
945	0.2321038394
946	0.2320400959
947	0.2319826628
948	0.2319242167
949	0.2318765027
950	0.2317925161
951	0.2317260685
952	0.2316363489
953	0.2315577362
954	0.2315267767
955	0.2314767847
956	0.2314323132
957	0.2313693876
958	0.2313282966
959	0.2312841031
960	0.2312355382
961	0.2311607969
962	0.231130951
963	0.2310952852
964	0.2310433999
965	0.2309926259
966	0.2309485145
967	0.2309016831
968	0.2308742655
969	0.2308129335
970	0.2307801777
971	0.2307088191
972	0.23067845
973	0.2306272465
974	0.230578095
975	0.2304994382
976	0.2304477872
977	0.2303912546
978	0.2303459901
979	0.2302080896
980	0.2301377188
981	0.2300702307
982	0.2300013151
983	0.2299322975
984	0.2298650113
985	0.2298242717
986	0.2297645756
987	0.2296831309
988	0.2296380835
989	0.229584766
990	0.2295295308
991	0.229458567
992	0.2293642157
993	0.2293233925
994	0.2292659615
995	0.2292269566
996	0.2292039743
997	0.2291607962
998	0.2291281381
999	0.2290882635
