iter	RMSE
140	0.5639300776
141	0.5579494584
142	0.5519355345
143	0.5463891769
144	0.5408916794
145	0.5350719934
146	0.5297129137
147	0.5243446952
148	0.5188835046
149	0.5140754784
150	0.5091156341
151	0.5045844934
152	0.4998297322
153	0.4954696508
154	0.4910059035
155	0.4862004951
156	0.4819723537
157	0.4775396648
158	0.4736193666
159	0.4694406011
160	0.4658979996
161	0.4618291027
162	0.4583770277
163	0.4544034902
164	0.4509389836
165	0.4474432873
166	0.444241205
167	0.4407903481
168	0.4375633179
169	0.4344163129
170	0.43122637
171	0.4282601246
172	0.4253516209
173	0.4222110591
174	0.4191773096
175	0.4164122966
176	0.4136751104
177	0.4112887306
178	0.4083869898
179	0.406285867
180	0.4037912184
181	0.4014049828
182	0.3989658604
183	0.3965961309
184	0.3942402255
185	0.3920569279
186	0.3901600563
187	0.3882222622
188	0.3861420345
189	0.3840239634
190	0.3821624745
191	0.3801113094
192	0.3782886595
193	0.3763735545
194	0.3744627679
195	0.3725987256
196	0.3707205191
197	0.3690405319
198	0.3673244297
199	0.3659072613
200	0.3641707545
201	0.3627360236
202	0.3613133525
203	0.35976974
204	0.3583798527
205	0.3569734751
206	0.3557197682
207	0.3542977281
208	0.3528498613
209	0.351628382
210	0.3505138541
211	0.3495834635
212	0.3488082314
213	0.3476498108
214	0.3466511135
215	0.3455735747
216	0.3446099423
217	0.3434683424
218	0.3425208224
219	0.3414109083
220	0.3404523801
221	0.3394270024
222	0.3386368848
223	0.3380484411
224	0.337092438
225	0.336009243
226	0.3351125872
227	0.3341204139
228	0.3332645098
229	0.3324083551
230	0.3315480245
231	0.3307039178
232	0.3300371703
233	0.3292748408
234	0.3286273821
235	0.327922698
236	0.3271143594
237	0.326501239
238	0.325854804
239	0.3252186313
240	0.3248510074
241	0.3241185236
242	0.3234467604
243	0.3227985703
244	0.3224767721
245	0.321828591
246	0.321160578
247	0.320516861
248	0.3199589427
249	0.319349264
250	0.3191287954
251	0.318899687
252	0.3182483994
253	0.3179656863
254	0.3177410336
255	0.3172746422
256	0.3168342712
257	0.3162236151
258	0.3157433043
259	0.3152899612
260	0.3147931316
261	0.3144024636
262	0.3139701511
263	0.3133974086
264	0.3130688102
265	0.3126108078
266	0.3122206117
267	0.311889179
268	0.3114890741
269	0.3110251597
270	0.3106463902
271	0.3102693188
272	0.3099174655
273	0.3095361499
274	0.3091307876
275	0.3088248487
276	0.3087267342
277	0.3084710056
278	0.3081605026
279	0.3078064214
280	0.3077099721
281	0.3073441227
282	0.3070391483
283	0.30665692
284	0.3063084464
285	0.3060330264
286	0.3057167309
287	0.3054400998
288	0.3051246478
289	0.3047714415
290	0.304469125
291	0.3041154998
292	0.3038393872
293	0.3036366804
294	0.30339677
295	0.3032081023
296	0.3028611711
297	0.3025256049
298	0.30213468
299	0.301770904
300	0.3015741698
301	0.3012249234
302	0.3010092361
303	0.300696517
304	0.3004001846
305	0.3001107958
306	0.2997698056
307	0.2995315944
308	0.2993527489
309	0.2990816914
310	0.2987590433
311	0.2985318237
312	0.2984136548
313	0.2981977894
314	0.2980997539
315	0.297883696
316	0.2977193967
317	0.2974173692
318	0.29719466
319	0.29688176
320	0.2966638292
321	0.2964717516
322	0.2962355925
323	0.2959893926
324	0.2957962049
325	0.2955766557
326	0.2953559288
327	0.2952412875
328	0.2950222377
329	0.2947280389
330	0.2944681583
331	0.2941600479
332	0.2939774472
333	0.2936588972
334	0.2935032028
335	0.2932547826
336	0.2930879665
337	0.2928348575
338	0.2926178568
339	0.2923270634
340	0.2921630132
341	0.2919866006
342	0.291976552
343	0.2917111017
344	0.2915214915
345	0.2914118052
346	0.2912125682
347	0.2911032917
348	0.2908595357
349	0.2906931192
350	0.2904810637
351	0.2902834767
352	0.2899564691
353	0.289733973
354	0.2895231109
355	0.2892679677
356	0.2890473798
357	0.2887854206
358	0.2886613489
359	0.2885818505
360	0.2883528788
361	0.2882201036
362	0.2880743843
363	0.2879222464
364	0.2878221892
365	0.2876655848
366	0.2875640611
367	0.2874892003
368	0.2872549232
369	0.2871455363
370	0.2869743205
371	0.2868649207
372	0.2867040082
373	0.2865569214
374	0.2863768842
375	0.2862220013
376	0.2860744704
377	0.2860015032
378	0.285839906
379	0.2856511468
380	0.2855637223
381	0.2852910085
382	0.2851518682
383	0.2850823291
384	0.2848771225
385	0.2846702065
386	0.2844963151
387	0.2842816666
388	0.2841488368
389	0.2839028035
390	0.283711126
391	0.2834704384
392	0.2834104261
393	0.2833031425
394	0.2831134078
395	0.2828857363
396	0.2828720946
397	0.2827370709
398	0.2826344986
399	0.2825493463
400	0.282343653
401	0.2822447295
402	0.2820794589
403	0.28196486
404	0.2817231675
405	0.281553352
406	0.2813899942
407	0.2812334107
408	0.2810611024
409	0.2807816103
410	0.2806930249
411	0.2804963231
412	0.2803476376
413	0.2801937106
414	0.2800239802
415	0.2798056022
416	0.2796798565
417	0.2795741626
418	0.2795188333
419	0.2794187754
420	0.2792977603
421	0.2791886086
422	0.2790914765
423	0.2789569356
424	0.2788684645
425	0.2787692702
426	0.2786033436
427	0.2784640002
428	0.2783307894
429	0.278255371
430	0.2781178584
431	0.2779554052
432	0.2777192579
433	0.2776706895
434	0.2775082152
435	0.2774039569
436	0.2773497326
437	0.2771489977
438	0.2770536435
439	0.2769554561
440	0.2766962066
441	0.2765910359
442	0.2765017966
443	0.2763137711
444	0.2761217226
445	0.2760146354
446	0.2758856176
447	0.2756480501
448	0.2755124669
449	0.2754229881
450	0.2753579662
451	0.2752269147
452	0.2752214904
453	0.2751066818
454	0.2750849843
455	0.2749886489
456	0.274877356
457	0.2747152337
458	0.2746329218
459	0.2744659479
460	0.2744172523
461	0.274349489
462	0.2742623919
463	0.2741406015
464	0.2739411013
465	0.273821682
466	0.2737571732
467	0.2736096542
468	0.2734961556
469	0.2734214182
470	0.2733306833
471	0.2732449065
472	0.2730863784
473	0.272992276
474	0.2728810295
475	0.2727334001
476	0.2725827139
477	0.272400016
478	0.272262214
479	0.272167917
480	0.2719710941
481	0.2718708616
482	0.2717187292
483	0.2716263731
484	0.2714807971
485	0.2714258883
486	0.2713271876
487	0.2712287885
488	0.2710903437
489	0.2709475759
490	0.2709353881
491	0.2708670062
492	0.2708279013
493	0.270724581
494	0.2706072485
495	0.2705157577
496	0.2704084329
497	0.2703134237
498	0.2702489175
499	0.2701269562
500	0.270042108
501	0.2698386332
502	0.2697247932
503	0.2695982236
504	0.2694514358
505	0.2693438348
506	0.2692434114
507	0.2691361676
508	0.2689543755
509	0.2687597962
510	0.2686723473
511	0.2686049679
512	0.2684417064
513	0.2682773145
514	0.2681317705
515	0.2680396455
516	0.2678763724
517	0.2678293728
518	0.2678279415
519	0.2677628964
520	0.2676884058
521	0.2675729089
522	0.2674619183
523	0.267364654
524	0.2672911135
525	0.2671958124
526	0.2671433651
527	0.2670618356
528	0.2668813279
529	0.2667557013
530	0.2666260316
531	0.2664655235
532	0.2663391287
533	0.2662763228
534	0.2661486812
535	0.266069253
536	0.2659962852
537	0.2657980686
538	0.2657427069
539	0.265623077
540	0.2654802794
541	0.2653151844
542	0.2652132007
543	0.2651355332
544	0.2649793
545	0.2649016863
546	0.2648467153
547	0.2647606505
548	0.264721045
549	0.2646502565
550	0.2645149762
551	0.2644010883
552	0.2642945284
553	0.2641956409
554	0.2640313246
555	0.2638749171
556	0.2637038305
557	0.2636632852
558	0.2635403968
559	0.2633903837
560	0.2633030744
561	0.2632353529
562	0.2631034566
563	0.2630503332
564	0.2629348203
565	0.2628661385
566	0.2627482665
567	0.2626289526
568	0.2625550836
569	0.2624608055
570	0.2623329722
571	0.2622592658
572	0.2621869497
573	0.2621108384
574	0.2619915994
575	0.2618821574
576	0.2617381318
577	0.2616226443
578	0.2615290392
579	0.261437975
580	0.2613207162
581	0.2611852692
582	0.2610868235
583	0.2610073016
584	0.2609128294
585	0.2608209739
586	0.260608241
587	0.2605152323
588	0.2604353244
589	0.2604008324
590	0.260304709
591	0.2602477143
592	0.2601406711
593	0.2600036286
594	0.2599699107
595	0.2598554554
596	0.259791362
597	0.2597006454
598	0.2596449989
599	0.2595609931
600	0.2594988648
601	0.2593846049
602	0.2592689769
603	0.2591234143
604	0.2590177068
605	0.2589573529
606	0.2588046467
607	0.2587303505
608	0.2586175017
609	0.2585179268
610	0.2584212818
611	0.2583498492
612	0.2582362187
613	0.2581562757
614	0.2579983875
615	0.257887949
616	0.2577750003
617	0.2576365427
618	0.2575786126
619	0.2574710207
620	0.2573829521
621	0.2572753839
622	0.2571689869
623	0.2569982232
624	0.2569299268
625	0.2568037662
626	0.2567267206
627	0.2566314626
628	0.2565773514
629	0.2564928369
630	0.2564093843
631	0.2563375707
632	0.2562630444
633	0.2561378276
634	0.2560302578
635	0.2559547888
636	0.2558338516
637	0.255777895
638	0.2557407133
639	0.2555823837
640	0.2555056097
641	0.2554290919
642	0.2553252317
643	0.2552629537
644	0.2551737585
645	0.2550973255
646	0.2549582971
647	0.2548588784
648	0.2548070554
649	0.2547504293
650	0.2546216223
651	0.2545077458
652	0.2544350333
653	0.254351082
654	0.254273993
655	0.254137473
656	0.2540082447
657	0.2538833757
658	0.2537355458
659	0.2536431361
660	0.2534831683
661	0.25339699
662	0.2532766107
663	0.2531415525
664	0.2530454062
665	0.2529457571
666	0.2528682682
667	0.252808069
668	0.2526882098
669	0.2526360393
670	0.2525323341
671	0.2524598164
672	0.2523904816
673	0.2523169104
674	0.2522664752
675	0.2521543177
676	0.2520554516
677	0.2519407588
678	0.2518141456
679	0.2517320774
680	0.2516112013
681	0.2515157235
682	0.2514130775
683	0.2513383792
684	0.2512664043
685	0.2511267264
686	0.251021629
687	0.2508231479
688	0.2506623577
689	0.2505596895
690	0.250432385
691	0.2503586714
692	0.2502399555
693	0.2501764268
694	0.2501306427
695	0.2500590715
696	0.2499347085
697	0.249847007
698	0.2497119193
699	0.2496526901
700	0.249591073
701	0.2495015477
702	0.2494564829
703	0.2493591308
704	0.2492643753
705	0.2491199334
706	0.2490238758
707	0.2489237912
708	0.24883987
709	0.2487605308
710	0.2486882088
711	0.2485901071
712	0.2485096291
713	0.2484512915
714	0.2483578974
715	0.2482390874
716	0.2481585093
717	0.2481105767
718	0.2480239544
719	0.2479255576
720	0.2478525969
721	0.2477900109
722	0.2476520692
723	0.2475995617
724	0.2475198504
725	0.247443622
726	0.2473589993
727	0.247289436
728	0.2472071257
729	0.2471150954
730	0.2470612797
731	0.2469533522
732	0.246884375
733	0.2468241086
734	0.2467450928
735	0.2466371153
736	0.2465728676
737	0.2465406696
738	0.2464103122
739	0.2463538227
740	0.2462507573
741	0.2461296157
742	0.2460224262
743	0.2459526205
744	0.245878313
745	0.2457796689
746	0.2457062962
747	0.2456296758
748	0.2455480581
749	0.2454546708
750	0.2453753798
751	0.2452733303
752	0.2451788968
753	0.245135128
754	0.2450641538
755	0.2449968359
756	0.2449297355
757	0.2448596128
758	0.2447742721
759	0.2446823039
760	0.2446154701
761	0.2445580661
762	0.2444617848
763	0.2443829475
764	0.2443300492
765	0.2442413785
766	0.2441918393
767	0.2440396094
768	0.2439911349
769	0.24393459
770	0.2438810332
771	0.2438091805
772	0.2437715088
773	0.2437130996
774	0.2436688271
775	0.2435957802
776	0.2435106616
777	0.2434235444
778	0.2433117895
779	0.2432060714
780	0.2431386067
781	0.2430818226
782	0.2430219915
783	0.2429200743
784	0.242834052
785	0.242765805
786	0.2426902291
787	0.2426055226
788	0.2425453349
789	0.2424727092
790	0.2424241549
791	0.2423613965
792	0.2422951001
793	0.2422508923
794	0.2421522384
795	0.2421028875
796	0.2419231164
797	0.2418652928
798	0.241785358
799	0.2416813024
800	0.2416451941
801	0.2415298113
802	0.2414834306
803	0.2414173015
804	0.2413175508
805	0.2412403521
806	0.2411786747
807	0.2410635066
808	0.241004518
809	0.2409323601
810	0.240892208
811	0.2408096291
812	0.2407606414
813	0.2407070575
814	0.2406132544
815	0.2405370956
816	0.2404098384
817	0.2403307637
818	0.2402202108
819	0.2401602197
820	0.2400561404
821	0.2399537298
822	0.2399087173
823	0.2398732975
824	0.2397788869
825	0.2397021074
826	0.2396384059
827	0.2395253588
828	0.2394670774
829	0.239424987
830	0.2393593905
831	0.2392762455
832	0.2392192296
833	0.2391621603
834	0.2390864761
835	0.2390394623
836	0.2389633636
837	0.2388691397
838	0.2388209599
839	0.2387527748
840	0.2386863027
841	0.238599341
842	0.2385575676
843	0.2385150395
844	0.2384272849
845	0.2383405974
846	0.2383054641
847	0.2382528472
848	0.2381990889
849	0.2381144974
850	0.2380426046
851	0.2379470642
852	0.237871862
853	0.2378466873
854	0.2377735053
855	0.2377246084
856	0.2376251329
857	0.237566691
858	0.2375150583
859	0.2374777762
860	0.2374067894
861	0.237357667
862	0.237300915
863	0.2372375931
864	0.2371516745
865	0.2370659475
866	0.2369865554
867	0.2369162038
868	0.2368704049
869	0.2368347368
870	0.2368072392
871	0.2367335957
872	0.2366325923
873	0.2365729077
874	0.2365297482
875	0.2364455319
876	0.2363848528
877	0.2363056551
878	0.236249266
879	0.2361988724
880	0.2361302971
881	0.2360417436
882	0.2359879479
883	0.2358893142
884	0.2358425576
885	0.2357359817
886	0.2356696394
887	0.235609875
888	0.2355382625
889	0.2354627338
890	0.2353707929
891	0.2353250343
892	0.235298146
893	0.2352521446
894	0.2351831751
895	0.2350856752
896	0.2350269173
897	0.2350084663
898	0.2349573019
899	0.2349049811
900	0.2348283031
901	0.2348096035
902	0.2347488916
903	0.2346933721
904	0.2346257234
905	0.2345279119
906	0.2344856214
907	0.2344132229
908	0.2343218298
909	0.2342597558
910	0.2341629039
911	0.2341015177
912	0.2340492324
913	0.2339757973
914	0.2339088884
915	0.2338179597
916	0.2337524941
917	0.2336603377
918	0.2336084021
919	0.2335779823
920	0.2335347609
921	0.2335126357
922	0.2334815373
923	0.2334087203
924	0.2333287708
925	0.233297193
926	0.2332423841
927	0.2331404638
928	0.2330818064
929	0.2330583253
930	0.2329915285
931	0.2329132362
932	0.2328384132
933	0.2327624108
934	0.2327031495
935	0.2326461684
936	0.2325740734
937	0.232516726
938	0.2324581968
939	0.2323843799
940	0.2323396576
941	0.2322614989
942	0.2321868028
943	0.2320390687
944	0.2319951489
945	0.2319187695
946	0.2318620128
947	0.231796302
948	0.2317459865
949	0.2316878104
950	0.2316317345
951	0.2315651787
952	0.2314907635
953	0.2314513951
954	0.2313848033
955	0.231308324
956	0.2312520752
957	0.2312026148
958	0.2311338731
959	0.2311046825
960	0.2310432305
961	0.2309862341
962	0.2309174817
963	0.2308723867
964	0.2308065538
965	0.230766322
966	0.2306815868
967	0.2306554326
968	0.2305951989
969	0.2305481533
970	0.230471653
971	0.2304183251
972	0.2303480269
973	0.2303253241
974	0.2302624109
975	0.230237231
976	0.2301668523
977	0.2300841878
978	0.2300216678
979	0.2299248957
980	0.2298770168
981	0.2298397668
982	0.2297693806
983	0.2296795595
984	0.2296392397
985	0.2295866822
986	0.2295343419
987	0.2294682279
988	0.2294098099
989	0.2293762831
990	0.2293029916
991	0.2292353071
992	0.2291652438
993	0.2290913901
994	0.2290154522
995	0.2289594863
996	0.2289375929
997	0.2288898689
998	0.228816279
999	0.2287643916
