iter	Passed	Remaining
407	6525	9467
408	6542	9453
409	6563	9445
410	6582	9433
411	6600	9420
412	6622	9411
413	6639	9397
414	6660	9389
415	6682	9380
416	6702	9370
417	6727	9366
418	6744	9351
419	6769	9348
420	6789	9338
421	6810	9327
422	6830	9317
423	6847	9302
424	6870	9295
425	6885	9277
426	6906	9268
427	6926	9257
428	6944	9243
429	6963	9230
430	6980	9215
431	6998	9202
432	7023	9196
433	7039	9179
434	7063	9174
435	7082	9161
436	7099	9145
437	7121	9137
438	7136	9119
439	7154	9106
440	7170	9089
441	7186	9073
442	7204	9058
443	7220	9041
444	7234	9022
445	7248	9003
446	7262	8984
447	7277	8966
448	7296	8953
449	7317	8943
450	7334	8927
451	7350	8912
452	7353	8879
453	7370	8864
454	7381	8841
455	7398	8826
456	7420	8816
457	7436	8800
458	7451	8783
459	7467	8765
460	7481	8747
461	7495	8728
462	7510	8710
463	7526	8694
464	7547	8683
465	7566	8670
466	7582	8654
467	7601	8640
468	7620	8627
469	7637	8612
470	7654	8597
471	7672	8582
472	7690	8568
473	7707	8553
474	7721	8534
475	7736	8517
476	7752	8499
477	7766	8481
478	7783	8465
479	7802	8452
480	7820	8438
481	7836	8421
482	7851	8404
483	7867	8387
484	7883	8371
485	7901	8357
486	7918	8341
487	7940	8330
488	7962	8320
489	7985	8311
490	7990	8283
491	8011	8272
492	8035	8263
493	8061	8257
494	8076	8239
495	8098	8229
496	8116	8214
497	8132	8197
498	8142	8175
499	8158	8158
500	8175	8142
501	8190	8124
502	8212	8114
503	8230	8099
504	8245	8082
505	8265	8069
506	8280	8051
507	8296	8034
508	8315	8021
509	8331	8004
510	8348	7989
511	8364	7972
512	8380	7955
513	8394	7937
514	8411	7921
515	8428	7905
516	8444	7889
517	8460	7872
518	8463	7843
519	8476	7824
520	8492	7807
521	8506	7789
522	8520	7771
523	8536	7754
524	8560	7744
525	8583	7734
526	8606	7725
527	8622	7708
528	8643	7696
529	8658	7678
530	8674	7661
531	8688	7643
532	8705	7627
533	8721	7610
534	8736	7593
535	8750	7574
536	8764	7556
537	8778	7538
538	8794	7521
539	8812	7506
540	8829	7491
541	8846	7475
542	8861	7457
543	8877	7441
544	8892	7423
545	8906	7405
546	8922	7388
547	8936	7370
548	8951	7353
549	8966	7336
550	8981	7318
551	8996	7301
552	9012	7284
553	9027	7267
554	9042	7250
555	9061	7236
556	9081	7222
557	9102	7210
558	9116	7191
559	9137	7179
560	9158	7166
561	9175	7150
562	9198	7140
563	9219	7127
564	9243	7116
565	9261	7101
566	9279	7086
567	9301	7074
568	9319	7059
569	9345	7049
570	9362	7034
571	9384	7022
572	9403	7007
573	9420	6991
574	9439	6977
575	9456	6960
576	9474	6945
577	9497	6934
578	9514	6918
579	9534	6904
580	9553	6890
581	9569	6873
582	9588	6858
583	9603	6840
584	9618	6823
585	9632	6805
586	9648	6788
587	9662	6770
588	9677	6752
589	9693	6736
590	9709	6719
591	9725	6702
