iter	Passed	Remaining
200	2640	10498
201	2656	10494
202	2673	10495
203	2689	10494
204	2705	10490
205	2721	10490
206	2736	10483
207	2751	10477
208	2759	10442
209	2772	10431
210	2788	10425
211	2803	10421
212	2819	10417
213	2835	10414
214	2851	10409
215	2867	10406
216	2870	10356
217	2883	10344
218	2898	10335
219	2912	10326
220	2928	10321
221	2942	10311
222	2959	10311
223	2975	10308
224	2991	10303
225	3004	10290
226	3020	10286
227	3035	10276
228	3049	10268
229	3065	10263
230	3081	10259
231	3098	10258
232	3117	10262
233	3121	10218
234	3137	10212
235	3154	10213
236	3173	10215
237	3189	10210
238	3190	10158
239	3206	10153
240	3221	10145
241	3235	10135
242	3249	10124
243	3264	10113
244	3279	10104
245	3295	10102
246	3299	10059
247	3318	10061
248	3319	10013
249	3335	10007
250	3350	9997
251	3365	9989
252	3381	9982
253	3397	9978
254	3413	9972
255	3430	9968
256	3447	9967
257	3465	9965
258	3480	9957
259	3494	9945
260	3507	9931
261	3523	9925
262	3539	9917
263	3555	9913
264	3572	9910
265	3588	9901
266	3604	9896
267	3619	9887
268	3636	9882
269	3659	9892
270	3679	9898
271	3697	9895
272	3714	9890
273	3733	9892
274	3753	9894
275	3776	9906
276	3794	9903
277	3814	9907
278	3830	9900
279	3846	9892
280	3867	9894
281	3883	9888
282	3900	9882
283	3917	9875
284	3935	9872
285	3951	9863
286	3966	9854
287	3981	9843
288	3997	9834
289	4001	9796
290	4021	9797
291	4040	9797
292	4055	9786
293	4072	9779
294	4088	9770
295	4103	9760
296	4119	9751
297	4136	9744
298	4152	9735
299	4168	9726
300	4184	9718
301	4199	9707
302	4214	9695
303	4229	9683
304	4243	9669
305	4259	9660
306	4274	9649
307	4289	9637
308	4306	9631
309	4327	9632
310	4346	9629
311	4366	9628
312	4384	9622
313	4398	9609
314	4414	9599
315	4431	9591
316	4446	9580
317	4461	9567
318	4476	9556
319	4491	9545
320	4496	9512
321	4512	9501
322	4527	9490
323	4544	9480
324	4559	9469
325	4574	9458
326	4589	9446
327	4607	9440
328	4626	9435
329	4642	9426
330	4657	9413
331	4672	9401
332	4686	9387
333	4701	9374
334	4716	9361
335	4718	9324
336	4731	9308
337	4747	9298
338	4763	9288
339	4780	9279
340	4796	9268
341	4813	9260
342	4829	9250
343	4845	9240
344	4861	9229
345	4877	9218
346	4892	9206
347	4908	9196
348	4926	9189
349	4942	9179
350	4958	9168
351	4961	9134
352	4963	9097
353	4979	9086
354	4994	9074
355	5008	9060
356	5023	9047
357	5039	9037
358	5056	9027
359	5072	9017
360	5089	9008
361	5104	8996
362	5108	8963
363	5123	8951
364	5138	8939
365	5153	8926
366	5159	8898
367	5177	8892
368	5197	8887
369	5214	8878
370	5231	8869
371	5246	8857
372	5263	8848
373	5279	8837
374	5301	8835
375	5319	8827
376	5337	8819
377	5352	8808
378	5369	8798
379	5390	8794
380	5407	8784
381	5422	8772
382	5437	8759
383	5453	8748
384	5469	8736
385	5488	8730
386	5509	8726
387	5526	8717
388	5542	8704
389	5557	8692
390	5573	8681
391	5589	8668
392	5604	8656
393	5620	8644
394	5636	8632
395	5651	8619
396	5664	8604
397	5688	8603
398	5708	8598
399	5725	8587
400	5748	8586
401	5766	8577
402	5791	8579
403	5814	8577
404	5838	8577
405	5857	8570
406	5874	8559
407	5896	8556
408	5914	8545
