iter	RMSE
197	0.29821402
198	0.2980404246
199	0.2978643581
200	0.2977187512
201	0.2975783387
202	0.2974871362
203	0.2973327134
204	0.2971442529
205	0.2970629778
206	0.2969653338
207	0.2969049348
208	0.2966675025
209	0.2965470846
210	0.2964592192
211	0.2963544063
212	0.2962120619
213	0.2960483187
214	0.2959747708
215	0.2958607744
216	0.2956315404
217	0.2955380609
218	0.2953627215
219	0.2952486783
220	0.2951603376
221	0.2949965421
222	0.2948525217
223	0.2947337852
224	0.2946130566
225	0.2944477267
226	0.29436696
227	0.2942874603
228	0.2942500195
229	0.2941714267
230	0.2940510828
231	0.2938919498
232	0.2938266111
233	0.293712018
234	0.2936097706
235	0.2935110842
236	0.2934005508
237	0.2932973136
238	0.2932075779
239	0.2931925159
240	0.293142291
241	0.293241	0.29242	0.293242	0.29243	0.293243	0.29244	0.292244	0.29245	0.292245	0.29246	0.2926220769
247	0.2925326179
248	0.2924262797
249	0.2923445646
250	0.292250	0.29251	0.292251	0.29252	0.291252	0.2253	0.2919253	0.2254	0.2918254	0.2902979262
255	0.2901933844
256	0.2900569153
257	0.2899107738
258	0.2897366566
259	0.2896436777
260	0.2895416868
261	0.2895253423
262	0.2895223925
263	0.2892931829
264	0.2891484667
265	0.2890269832
266	0.2889072552
267	0.2888102323
268	0.2886748282
269	0.2886266888
270	0.2886061347
271	0.2885000076
272	0.2883621213
273	0.2883289684
274	0.2882936375
275	0.2882074347
276	0.2880646631
277	0.2879638412
278	0.2878119578
279	0.2877492294
280	0.2876127545
281	0.2875122719
282	0.2874637525
283	0.2874501901
284	0.2874006658
285	0.2873787182
286	0.2872955813
287	0.2872790495
288	0.2871598573
289	0.287144205
290	0.2871234995
291	0.287013157
292	0.2868987397
293	0.2867815378
294	0.2867399409
295	0.28664688
296	0.2866167319
297	0.286482018
298	0.2863647343
299	0.2862863751
300	0.2861345621
301	0.2860156106
302	0.2859053377
303	0.2857801371
304	0.285704121
305	0.2855989422
306	0.2854865041
307	0.2854672566
308	0.2854334812
309	0.2853188733
310	0.2852603515
311	0.285160681
312	0.2313	0.2877313	0.2314	0.2876314	0.2849187861
315	0.2848678831
316	0.2848320716
317	0.2846894453
318	0.319	0.28748319	0.320	0.28748320	0.321	0.28741321	0322	0.287274322	0.2844743244
323	0.2843705757
324	0.2843601104
325	0326	0.286964326	0327	0.286829327	0328	0.286753328	0329	0.286638329	0330	0.28663330	0331	0.286512331	0332	0.28649332	0.333	0.28647333	0.334	0.28636334	0.335	0.28621335	0.336	0.28615336	0.337	0.28608337	0.338	0.28597338	0.339	0.28587339	0.340	0.2858772295
341	0.2857672472
342	0.2857456272
343	0.2857256733
344	0.2856037047
345	0.2855302136
346	0.2853956161
347	0.2853141769
348	0.2852496595
349	0.2851408303
350	0.2850937805
351	0.2850417325
352	0.2849560428
353	0.2848814257
354	0.284877865
355	0.2847508563
356	0.2846605534
357	0.2845606876
358	0.2844448523
359	0.2844189928
360	0.2843718451
361	0.2843547557
362	0.2843195871
363	0.2841928864
364	0.2840968276
365	0.2840312622
366	0.2839705709
367	0.2839391306
368	0.2838805907
369	0.2838572066
370	0.2836882837
371	0.2835370821
372	0.2834212624
373	0.2833021812
374	0.2831980671
375	0.2831493875
376	0.2831116401
377	0.2830544343
378	0.2828804549
379	0.282872983
380	0.2827832115
381	0.2826674478
382	0.2825809253
383	0.2825328385
384	0.2825308081
385	0.2824569603
386	0.2824444448
387	0.2824282149
388	0.2822565747
389	0.2821637135
390	0.2821594657
391	0.2820977711
392	0.282036718
393	0.2820154254
394	0.2819110704
395	0.2817937063
396	0.281756798
397	0.281397	0.27398	0.281398	0.27399	0.281399	0.27400	0.281400	0.27401	0.2814896961
402	0.28143035
403	0.2813801391
404	0.2813188006
405	0.2811911142
406	0.2811731656
407	0.2810943464
408	0.2810612794
409	0.2810586753
410	0.280970858
411	0.2809680161
412	0.2809648195
413	0.2808717777
414	0.2808580877
415	0.2808148871
416	0.2807392166
417	0.2807381209
418	0.2807170097
419	0.2806204463
420	0.2805744059
421	0.280484286
422	0.2804746292
423	0.2803940434
424	0.2803278264
425	0.2802516957
426	0.2802411212
427	0.28023639
428	0.28013578
429	0.2800686403
430	0.2799801827
431	0.2798392875
432	0.2797399336
433	0.2797029257
434	0.2796355887
435	0.2795637696
436	0.2795061065
437	0.2794825729
438	0.2794815462
439	0.2794610862
440	0.2794586224
441	0.2794537444
442	0.279333994
443	0.2793069082
444	0.2792210873
445	0.2791696482
446	0.2790953867
447	0.2790373741
448	0.2789536352
449	0.2788755228
450	0.2787445128
451	0.2787152569
452	0.278605515
453	0.2785930116
454	0.2785305991
455	0.2785183001
456	0.2784881072
457	0.2783922923
458	0.2783394158
459	0.2783264526
460	0.2783253717
461	0.2783138522
462	0.278304491
463	0.2783035016
464	0.2782923824
465	0.27825752465466	0.27820756466467	0.27817942467468	0.27816993468469	0.27813497469470	0.27804135470471	0.27800902471472	0.27798623472473	0.27798548473474	0.27797043474	0.2753968212
475	0.2753592068
476	0.2752990748
477	0.2752823239
478	0.2752151631
479	0.2751092379
480	0.2751032443
481482	0.27768716482483	0.27763553483484	0.27759705484485	0.27750611485486	0.27742785486	0.2748759999
487	0.2748664544
488	0.2747976595
489490	0.27711037490	0.2746972455
491	0.2746848918
492	0.2746819984
493	0.2746468853
494	0.2746158057
495	0.2746130624
496	0.2745124855
497	0.2744873961
498	0.274429747
499	0.2744157928
